"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","건강기능식품일반판매업","07_22_03_P","4890000","4890000-134-2023-00005","2023-11-29","","01","영업/정상","01","영업","","","","","","16.50","546-841","전라남도 보성군 문덕면 동산리 ***","전라남도 보성군 문덕면 동소산길 ***-*","59402","(주)그린쇼핑","2026-02-27 13:50:46","I","2026-03-04 00:20:37","","217364.825429615","156983.25813773","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","건강기능식품일반판매업","07_22_03_P","4890000","4890000-134-2023-00006","2023-01-20","","01","영업/정상","01","영업","","","","","062 9444610","16.50","546-841","전라남도 보성군 문덕면 동산리 ***","전라남도 보성군 문덕면 동소산길 ***-*","59402","디올 커머스","2026-02-27 13:51:07","I","2026-03-04 00:20:37","","217364.825429615","156983.25813773","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2023-00110","2023-09-05","","03","폐업","02","폐업","2026-02-27","","","","","3.30","660-031","경상남도 진주시 충무공동 *** 혁신도시엘에이치아파트*단지 ***동 ****호","경상남도 진주시 사들로 **, ***동 ****호 (충무공동, 혁신도시엘에이치아파트*단지)","52855","파이진 진주혁신도시점","2026-03-01 15:35:59","U","2026-03-04 02:40:00","","304231.653544865","186378.059556577","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2014-00063","2014-08-05","","03","폐업","02","폐업","2026-02-27","","","","055 755 3131","6.60","660-921","경상남도 진주시 금산면 장사리 ***-* *층일부","경상남도 진주시 금산면 금산순환로 * (*층일부)","52629","클럽밸런스5진주금산점","2026-03-01 15:15:40","U","2026-03-04 02:40:00","","304287.719155167","191214.339010616","영업장판매","0","0","","","상수도전용","0","0","0","1","0","임대","0","0","N","0","","","",
"5","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2015-00048","2015-06-05","","03","폐업","02","폐업","2026-02-27","","","","055 745 7711","12.00","660-110","경상남도 진주시 평거동 *** 좋은메디칼빌딩 *층","경상남도 진주시 순환로 *** (평거동, 좋은메디칼빌딩 *층 )","52703","미즈여성의원","2026-03-01 15:41:23","U","2026-03-04 02:40:00","","296622.354342708","186296.313928425","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"6","건강기능식품일반판매업","07_22_03_P","3420000","3420000-134-2024-00052","2024-05-20","","03","폐업","02","폐업","2026-02-27","","","","","","701-813","대구광역시 동구 신암동 **** 이안동대구","대구광역시 동구 송라로**길 **, ***동 **층 ****호 (신암동, 이안동대구)","41213","식량창고","2026-02-27 14:10:28","U","2026-03-04 02:40:00","","345935.881126141","265471.633965081","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","건강기능식품일반판매업","07_22_03_P","3600000","3600000-134-2026-00014","2026-02-05","","03","폐업","02","폐업","2026-02-28","","","","16683776","6.60","502-712","광주광역시 서구 광천동 **-* 신세계백화점 지하 *층","광주광역시 서구 무진대로 ***, 신세계백화점 지하 *층 (광천동)","61937","(주)메디프코리아","2026-03-01 04:15:14","U","2026-03-04 02:40:00","","189004.968212655","184579.553645425","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","6.6","","","",
"8","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2022-00210","2022-11-21","","03","폐업","02","폐업","2026-02-27","","","","","3.30","660-784","경상남도 진주시 초전동 ***-* 현대아파트 ***동 ****호","경상남도 진주시 초전남로 **, ***동 ****호 (초전동, 현대아파트)","52738","희정이오스타","2026-03-01 14:31:07","U","2026-03-04 02:40:00","","301396.831814121","189604.686503973","방문판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2022-00131","2022-07-20","","03","폐업","02","폐업","2026-02-27","","","","","3.30","660-995","경상남도 진주시 하대동 **-** 하대한보아파트 *동 **층 ****호","경상남도 진주시 남강로 ****, *동 **층 ****호 (하대동, 하대한보아파트)","52779","파이진류은희대리점","2026-03-01 16:00:09","U","2026-03-04 02:40:00","","302696.005688282","187949.98039173","방문판매","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"10","건강기능식품일반판매업","07_22_03_P","5310000","5310000-134-2021-00014","2021-01-26","","03","폐업","02","폐업","2026-02-27","","","","","275.00","660-031","경상남도 진주시 충무공동 ***-* 더원프라자 ***호, ***호, ***호","경상남도 진주시 사들로 **, 더원프라자 ***호, ***호, ***호 (충무공동)","52854","케이스템셀","2026-03-01 16:05:13","U","2026-03-04 02:40:00","","304437.693064376","186324.582015842","기타 건강기능식품일반판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
