영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,백스트리트 피자,경양식,2026-04-13,193209.887284868,451082.489448432,2026-04-14 03:03:03,U,02,폐업,85.04,,,,,,,,,2026-04-13 16:07:42,2021-01-13,85.04,121-865,서울특별시 마포구 연남동 258-10,N,,3130000-101-2021-00034,,3130000,"서울특별시 마포구 동교로 245, 4층 (연남동)",03984,03,폐업,경양식,,,,
,,금왕돈까스,경양식,2026-04-13,197200.55697635,448352.661044364,2026-04-14 03:03:03,U,02,폐업,71.9,,,,,,,,,2026-04-13 14:05:14,2010-09-07,71.90,140-100,서울특별시 용산구 문배동 11-16 (지상1층),N,,3020000-101-2010-00201,,3020000,"서울특별시 용산구 백범로90길 84 (문배동,(지상1층))",,03,폐업,경양식,,,,
,,슬로장현,한식,2026-04-13,181357.065001044,430257.559474796,2026-04-14 03:03:03,U,02,폐업,268.37,,,,,,,,,2026-04-13 14:58:54,2024-02-23,268.37,429-430,경기도 시흥시 장곡동 949-4 퍼스트프라자,N,,4010000-101-2024-00118,,4010000,"경기도 시흥시 황고개로 486, 퍼스트프라자 1층 107호~114호 (장곡동)",14996,03,폐업,한식,,,,
,,석화닭갈비,한식,,279842.882414066,466451.227254503,2026-04-14 03:03:03,U,01,영업,71.63,,,,,,,,,2026-04-13 11:14:53,2022-07-15,71.63,,강원특별자치도 홍천군 홍천읍 갈마곡리 15-3,N,,4251000-101-2022-00045,,4251000,강원특별자치도 홍천군 홍천읍 갈마로 97,25128,01,영업/정상,한식,,,,상수도전용
기타,,주매니아,한식,2026-04-13,205965.475282303,442979.950598837,2026-04-14 03:03:03,U,02,폐업,16.5,,,,0,자율,,,,2026-04-13 17:05:34,2001-12-14,16.50,135-994,서울특별시 강남구 개포동 186-9 1층102호,N,0,3220000-101-2001-24403,,3220000,"서울특별시 강남구 개포로82길 9-15 (개포동,1층102호)",06329,03,폐업,한식,02-3441-8181,,,상수도전용
,,여물,호프/통닭,,184835.055,425956.56,2026-04-14 03:03:03,U,01,영업,24.48,,,,,,,,,2026-04-13 14:29:08,2021-05-06,24.48,425-841,경기도 안산시 단원구 와동 707-18,N,,5560000-101-2021-00137,,3930000,"경기도 안산시 단원구 와동로 58, 1층 일부(101호) (와동)",15255,01,영업/정상,호프/통닭,,,,
,,꼴목배곧점,호프/통닭,2026-04-13,175978.927338517,429750.758581765,2026-04-14 03:03:03,U,02,폐업,92.2,,,,,,,,,2026-04-13 13:04:29,2017-10-31,92.20,429-861,경기도 시흥시 정왕동 1771-1 다인로얄팰리스배곧1차 207호,N,,4010000-101-2017-00470,,4010000,"경기도 시흥시 서울대학로278번길 25-24, 207호 (정왕동)",,03,폐업,호프/통닭,,,,
,,제주미향해장 본점,한식,,203748.877314534,453220.476027502,2026-04-14 03:03:03,U,01,영업,48.5,,,,,,,,,2026-04-13 15:02:03,2022-09-16,48.50,130-870,서울특별시 동대문구 청량리동 790,N,,3050000-101-2022-00282,,3050000,서울특별시 동대문구 경동시장로10길 46 (청량리동),02573,01,영업/정상,한식,,,,
,,이연에프엔씨지점 한촌,한식,,212131.75626657,448108.629965194,2026-04-14 03:03:03,U,01,영업,126,,,,,,,,,2026-04-13 16:49:56,2019-12-23,126.00,134-814,서울특별시 강동구 길동 458-3 106호,N,,3240000-101-2019-00477,,3240000,"서울특별시 강동구 진황도로 110, 1층 106호 (길동)",05355,01,영업/정상,한식,02-477-0590,,,
,,아이엠 SEAFOOD,한식,,243652.342699557,416764.014652295,2026-04-14 03:03:03,U,01,영업,230.58,,,,,,,,,2026-04-13 10:24:29,2021-06-18,230.58,467-866,경기도 이천시 부발읍 아미리 676-2 1층,N,,4070000-101-2021-00130,,4070000,"경기도 이천시 부발읍 경충대로2050번길 59-82, 1층",17332,01,영업/정상,한식,,,,상수도전용
,,소리소문,한식,2026-04-13,181055.734812543,484424.304755375,2026-04-14 03:03:03,U,02,폐업,148.76,,,,,,,,,2026-04-13 10:34:25,2019-01-30,148.76,413-902,경기도 파주시 문산읍 선유리 908-18 1층,N,,4060000-101-2019-00036,,4060000,"경기도 파주시 문산읍 봉미로 23, 1층",10821,03,폐업,한식,,,,상수도전용
