"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","건강기능식품유통전문판매업","07_22_02_P","3830000","3830000-135-2026-00002","2026-01-22","","01","영업/정상","01","영업","","","","","","","430-826","경기도 안양시 만안구 안양동 ***-** 호정타워","경기도 안양시 만안구 만안로 **, 호정타워 **층 ****호 (안양동)","14034","가이아르","2026-01-23 09:43:31","I","2026-01-25 00:20:02","건강기능식품유통전문판매업","","","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","건강기능식품유통전문판매업","07_22_02_P","3590000","3590000-135-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","68.00","501-841","광주광역시 동구 학동 ***-*","광주광역시 동구 제봉로 **, 지하*층 (학동)","61489","올리브케어랩","2026-01-23 14:27:47","I","2026-01-25 00:20:02","건강기능식품유통전문판매업","192732.649727318","182469.586681453","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"3","건강기능식품유통전문판매업","07_22_02_P","3930000","3930000-135-2026-00003","2026-01-23","","01","영업/정상","01","영업","","","","","","3.30","425-840","경기도 안산시 단원구 와동 **-*","경기도 안산시 단원구 선부로 ***, *층 ***호(H*) (와동)","15255","지수니잡화상점","2026-01-23 16:48:03","I","2026-01-25 00:20:02","건강기능식품유통전문판매업","184588.275370735","426617.825036546","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"4","건강기능식품유통전문판매업","07_22_02_P","5700000","5700000-135-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","3.30","469-122","경기도 여주시 현암동 ***-*","경기도 여주시 현암로 **, *층 ***호 (현암동)","12638","삼 주식회사","2026-01-23 16:46:00","I","2026-01-25 00:20:02","건강기능식품유통전문판매업","255982.286995382","423546.519501683","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"5","건강기능식품유통전문판매업","07_22_02_P","4050000","5640000-135-2021-00009","2021-10-25","","01","영업/정상","01","영업","","","","","","","448-810","경기도 용인시 수지구 죽전동 ****-* 그랜드프라자","경기도 용인시 수지구 푸른솔로 **, 그랜드프라자 *층 ***호 일부(A***)호 (죽전동)","16874","주식회사 뉴로랩스","2026-01-23 18:14:39","I","2026-01-25 00:20:02","건강기능식품유통전문판매업","210414.247185866","424919.03274778","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","건강기능식품유통전문판매업","07_22_02_P","3510500","3510500-135-2018-00002","2018-05-16","","01","영업/정상","01","영업","","","","","","156.67","","인천광역시 미추홀구 주안동 ***-* 르네상스빌딩","인천광역시 미추홀구 경원대로 ***, 르네상스빌딩 ****호 (주안동)","22134","(주)본트리업","2026-01-23 09:14:48","U","2026-01-25 02:40:00","건강기능식품유통전문판매업","172425.209910668","439849.221555354","건강기능식품유통전문판매업","","","","","","","","","","","자가","","","N","156.67","","","",
"7","건강기능식품유통전문판매업","07_22_02_P","3560000","3560000-135-2022-00002","2022-01-13","","01","영업/정상","01","영업","","","","","","","404-310","인천광역시 서구 당하동 ****-* KR법조타워","인천광역시 서구 이음*로 *, KR법조타워 ****호 (당하동)","22869","피엔씨코리아","2026-01-23 16:57:19","U","2026-01-25 02:40:00","건강기능식품유통전문판매업","","","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","건강기능식품유통전문판매업","07_22_02_P","3220000","3220000-135-2022-00005","2022-01-14","","03","폐업","02","폐업","2026-01-23","","","","","209.28","135-928","서울특별시 강남구 역삼동 ***","서울특별시 강남구 논현로**길 **, 지상*층, 지상*층 (역삼동)","06227","주식회사 네이처슬립","2026-01-23 16:22:08","U","2026-01-25 02:40:00","건강기능식품유통전문판매업","203513.396924674","443702.420755032","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","209.28","","","",
"9","건강기능식품유통전문판매업","07_22_02_P","3780000","3810000-135-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","74.58","463-825","경기도 성남시 분당구 수내동 **-* 코포모빌딩 ***호","경기도 성남시 분당구 황새울로***번길 **, 코포모빌딩 ***호 (수내동)","13595","주식회사 소소우아","2026-01-23 16:15:14","U","2026-01-25 02:40:00","건강기능식품유통전문판매업","210014.16","430569.655","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"10","건강기능식품유통전문판매업","07_22_02_P","3220000","3220000-135-2024-00033","2024-04-04","","01","영업/정상","01","영업","","","","","","30.00","135-893","서울특별시 강남구 신사동 *** ICL빌딩","서울특별시 강남구 논현로 ***, ICL빌딩 *층 ***호 (신사동)","06025","(주)하우인 신사 사업장","2026-01-23 17:15:55","U","2026-01-25 02:40:00","건강기능식품유통전문판매업","202445.756046514","446560.50645578","건강기능식품유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","30","","","",
