"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","제과점영업","07_22_18_P","3940000","4100100-121-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","","411-766","경기도 고양시 일산서구 대화동 2602 현대백화점 킨텍스점 지하1층 일부호","경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)","10391","라 테라스 드 파리(한시적)","2026-01-23 09:06:11","I","2026-01-25 00:20:02","제과점영업","178006.080301401","462865.812502378","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","제과점영업","07_22_18_P","3230000","3230000-121-2026-00009","2026-01-23","","01","영업/정상","01","영업","","","","","","","138-721","서울특별시 송파구 잠실동 40-1 롯데월드","서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 지하1층 (잠실동)","05554","블리스베이크","2026-01-23 09:02:03","I","2026-01-25 00:20:02","제과점영업","208589.363343145","445455.90405262","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","제과점영업","07_22_18_P","3220000","3220000-121-2026-00005","2026-01-23","","01","영업/정상","01","영업","","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 식품관 일부호 (삼성동)","06164","리틀바잇모어(한시적)","2026-01-23 12:27:46","I","2026-01-25 00:20:02","제과점영업","205210.358779172","445154.42225208","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","제과점영업","07_22_18_P","5340000","5340000-121-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","66.00","664-932","경상남도 사천시 정동면 고읍리 473-10","경상남도 사천시 정동면 동계길 31-13, 1층","52521","달달한하루","2026-01-23 13:14:57","I","2026-01-25 00:20:02","제과점영업","299007.955168379","175822.909688641","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","66","","","",
"5","제과점영업","07_22_18_P","3740000","5610000-121-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","","","443-280","경기도 수원시 영통구 하동 1017-2 갤러리아 광교","경기도 수원시 영통구 광교중앙로 124, 갤러리아 광교 지하1층 (하동)","16514","고페르","2026-01-23 10:59:33","I","2026-01-25 00:20:02","제과점영업","205023.582888351","420361.248170516","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","제과점영업","07_22_18_P","4390000","4390000-121-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","51.85","380-884","충청북도 충주시 주덕읍 신양리 171-14","충청북도 충주시 주덕읍 신양로 103-1, 1층 101호","27462","빵앗간","2026-01-23 11:57:58","I","2026-01-25 00:20:02","제과점영업","271035.289546123","386035.020688936","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","51.85","","","",
"7","제과점영업","07_22_18_P","4201000","4201000-121-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","116.82","","강원특별자치도 강릉시 임당동 163-1","강원특별자치도 강릉시 토성로 145-1, 1층 (임당동)","25529","샌샌샌","2026-01-23 14:24:23","I","2026-01-25 00:20:02","제과점영업","366706.827568757","474178.634897985","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","116.82","","","",
"8","제과점영업","07_22_18_P","3020000","3020000-121-2026-00005","2026-01-23","","01","영업/정상","01","영업","","","","","","","140-780","서울특별시 용산구 한강로3가 40-999 용산역","서울특별시 용산구 한강대로23길 55, 용산아이파크몰 3층 (한강로3가)","04377","라미(L'AMIE)","2026-01-23 16:40:43","I","2026-01-25 00:20:02","제과점영업","196762.077394917","447480.039577359","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","제과점영업","07_22_18_P","6510000","6510000-121-2026-00007","2026-01-23","","01","영업/정상","01","영업","","","","","","272.65","690-814","제주특별자치도 제주시 연동 293-116","제주특별자치도 제주시 신대로16길 7, 1층,2층,3층 (연동)","63123","행복밀연동점","2026-01-23 17:13:47","I","2026-01-25 00:20:02","제과점영업","153025.135087813","-970.397670880681","제과점영업","0","0","","","","0","0","0","0","0","","0","0","Y","272.65","","","",
"10","제과점영업","07_22_18_P","4050000","5620000-121-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","33.00","449-814","경기도 용인시 처인구 포곡읍 신원리 40-3","경기도 용인시 처인구 포곡읍 곡현로 217, 1층 3호","17022","scene cake","2026-01-23 17:42:47","I","2026-01-25 00:20:02","제과점영업","219787.507711568","422699.53786095","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"11","제과점영업","07_22_18_P","3100000","3100000-121-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","","139-708","서울특별시 노원구 상계동 713 롯데백화점","서울특별시 노원구 동일로 1414, 롯데백화점 지하1층 (상계동)","01695","왓어브레드","2026-01-23 09:31:53","I","2026-01-25 00:20:02","제과점영업","205320.28476675","461419.881795004","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"12","제과점영업","07_22_18_P","3700000","3700000-121-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","","680-801","울산광역시 남구 달동 580-14","울산광역시 남구 신정로68번길 27, 1층 (달동)","44695","조쿠(ZOKU)","2026-01-23 12:01:27","I","2026-01-25 00:20:02","제과점영업","410707.252437251","229040.394418132","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"13","제과점영업","07_22_18_P","3240000","3240000-121-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","37.60","134-822","서울특별시 강동구 둔촌동 494-7","서울특별시 강동구 양재대로96길 19, 1층 101호 (둔촌동)","05372","블랑제리 알베올레","2026-01-23 17:59:34","I","2026-01-25 00:20:02","제과점영업","212161.430420845","447501.095190873","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","37.6","","","",
"14","제과점영업","07_22_18_P","4201000","4201000-121-2023-00007","2023-05-10","","01","영업/정상","01","영업","","","","","","11.70","","강원특별자치도 강릉시 금학동 1-1","강원특별자치도 강릉시 금성로12번길 6, 1층 103호 (금학동)","25541","강릉샌드","2026-01-23 14:59:45","U","2026-01-25 02:40:00","제과점영업","367265.648206512","474199.518762055","제과점영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","11.7","","","",
"15","제과점영업","07_22_18_P","6510000","6510000-121-2001-00003","2001-01-17","","01","영업/정상","01","영업","","","","","064 7574998","52.00","690-846","제주특별자치도 제주시 삼도일동 553-4","제주특별자치도 제주시 서광로 239 (삼도일동)","63182","행복밀","2026-01-23 17:07:26","U","2026-01-25 02:40:00","제과점영업","155514.075860697","503.806255097647","제과점영업","0","0","기타","","","0","0","0","0","0","","0","0","N","52","","","",
"16","제과점영업","07_22_18_P","3420000","3420000-121-2023-00063","2023-03-20","","01","영업/정상","01","영업","","","","","","47.55","701-816","대구광역시 동구 신암동 362-31","대구광역시 동구 신암남로24길 107, 1층 (신암동)","41220","뵈르카페","2026-01-23 17:38:10","U","2026-01-25 02:40:00","제과점영업","347495.350545345","266000.984116885","제과점영업","0","1","","","상수도전용","0","0","0","0","0","","0","0","N","47.55","","","",
