"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","즉석판매제조가공업","07_22_19_P","4781000","4781000-107-2026-00003","2026-01-22","","01","영업/정상","01","영업","","","","","","0.00","","전북특별자치도 고창군 대산면 매산리 198-1","전북특별자치도 고창군 대산면 공음대산로 940","56468","구성유통","2026-01-23 09:55:33","I","2026-01-25 00:20:02","즉석판매제조가공업","163438.090343967","204493.214961717","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"2","즉석판매제조가공업","07_22_19_P","4800000","4800000-107-2026-00015","2026-01-23","","01","영업/정상","01","영업","","","","","","5.00","530-846","전라남도 목포시 죽교동 620-54","전라남도 목포시 북항로 186, 3호 (죽교동)","58624","승주네","2026-01-23 11:10:05","I","2026-01-25 00:20:02","즉석판매제조가공업","141934.841149223","145302.991881732","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"3","즉석판매제조가공업","07_22_19_P","3740000","3740000-107-2026-00073","2026-01-23","","01","영업/정상","01","영업","","","","","","","441-816","경기도 수원시 권선구 구운동 218-1 수원 농수산물 종합유통센터","경기도 수원시 권선구 서부로 1937, 수원 농수산물 종합유통센터 1층 일부호 (구운동)","16404","주식회사 씨엔 줄리앙와플","2026-01-23 13:30:02","I","2026-01-25 00:20:02","즉석판매제조가공업","197034.759745797","420068.363692851","즉석판매제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","즉석판매제조가공업","07_22_19_P","3740000","3740000-107-2026-00074","2026-01-23","","01","영업/정상","01","영업","","","","","","27.00","443-815","경기도 수원시 영통구 영통동 1027-25","경기도 수원시 영통구 청명로59번길 65, 1층 일부호 (영통동)","16705","베이크비","2026-01-23 13:57:15","I","2026-01-25 00:20:02","즉석판매제조가공업","206993.779457332","416464.009944082","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"5","즉석판매제조가공업","07_22_19_P","4701000","4701000-107-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","37.74","","전북특별자치도 남원시 도통동 497-8","전북특별자치도 남원시 용중1길 29, 주1동 1층 (도통동)","55737","행복한 도시락 도통점","2026-01-23 16:18:29","I","2026-01-25 00:20:02","즉석판매제조가공업","235612.762387027","213672.12846212","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"6","즉석판매제조가공업","07_22_19_P","4080000","4080000-107-2026-00013","2026-01-23","","01","영업/정상","01","영업","","","","","","36.86","456-110","경기도 안성시 낙원동 53 1층","경기도 안성시 장기로 122, 1층 일부호 (낙원동)","17594","오트케이크","2026-01-23 10:02:24","I","2026-01-25 00:20:02","즉석판매제조가공업","224525.722865276","389173.377116699","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"7","즉석판매제조가공업","07_22_19_P","4080000","4080000-107-2026-00014","2026-01-23","","01","영업/정상","01","영업","","","","","","","456-826","경기도 안성시 공도읍 진사리 354 스타필드 안성 트레이더스 지하2층 식품매장일부호","경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성 트레이더스 지하2층 식품매장일부호","17563","(주)동일","2026-01-23 16:49:45","I","2026-01-25 00:20:02","즉석판매제조가공업","213062.918998049","388093.036705258","즉석판매제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","즉석판매제조가공업","07_22_19_P","3660000","3660000-107-2021-00445","2021-08-25","","01","영업/정상","01","영업","","","","","041 9349811","0.00","302-812","대전광역시 서구 관저동 1541","대전광역시 서구 구봉로 137, 1층 102호 (관저동)","35382","김치랑 찬이랑","2026-01-23 16:32:57","I","2026-01-25 00:20:02","즉석판매제조가공업","230303.036007392","310716.308922523","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","즉석판매제조가공업","07_22_19_P","3660000","3660000-107-2026-00020","2026-01-23","","01","영업/정상","01","영업","","","","","","","302-829","대전광역시 서구 둔산동 1036 갤러리아타임월드백화점","대전광역시 서구 대덕대로 211, 갤러리아타임월드백화점 지하2층 일부호 (둔산동)","35229","코코미나","2026-01-23 09:17:31","I","2026-01-25 00:20:02","즉석판매제조가공업","233907.117794888","316901.261407603","즉석판매제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","즉석판매제조가공업","07_22_19_P","3660000","3660000-107-2026-00021","2026-01-23","","01","영업/정상","01","영업","","","","","","","302-812","대전광역시 서구 관저동 1110","대전광역시 서구 관저중로95번길 99, 1층 109호 (관저동)","35372","건강랜드카페","2026-01-23 11:39:29","I","2026-01-25 00:20:02","즉석판매제조가공업","229925.07396448","311204.024939427","즉석판매제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
