"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","일반음식점","07_24_04_P","3250000","3250000-101-2026-00010","2026-01-23","","01","영업/정상","01","영업","","","","","","16.00","600-800","부산광역시 중구 대청동4가 85-1","부산광역시 중구 중구로 90, 2층 (대청동4가)","48933","끼룩(kkiruk)","2026-01-23 14:40:22","I","2026-01-25 00:20:02","기타","385079.66436821","180294.019104103","기타","0","0","","","","0","0","0","0","0","","0","0","N","16","","","",
"2","일반음식점","07_24_04_P","3520000","3520000-101-2026-00032","2026-01-23","","01","영업/정상","01","영업","","","","","","89.31","406-081","인천광역시 연수구 송도동 23-5 송도센트럴파크푸르지오 판매시설동 175~6호","인천광역시 연수구 센트럴로 160, 판매시설동 지상1층 175,176호 (송도동, 송도센트럴파크푸르지오)","22003","앨리스피맥","2026-01-23 17:33:59","I","2026-01-25 00:20:02","경양식","168405.695874811","432336.114528429","경양식","0","0","","","","0","0","0","0","0","","0","0","N","89.31","","","",
"3","일반음식점","07_24_04_P","5430000","5430000-101-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","","112.00","668-834","경상남도 남해군 미조면 송정리 1274-3","경상남도 남해군 미조면 남해대로 279","52441","불맛","2026-01-23 09:37:13","I","2026-01-25 00:20:02","한식","293733.955274761","136879.311383774","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","112","","","",
"4","일반음식점","07_24_04_P","3190000","3190000-101-2026-00014","2026-01-23","","01","영업/정상","01","영업","","","","","","23.00","156-841","서울특별시 동작구 상도동 210-21","서울특별시 동작구 양녕로 184, 1층 (상도동)","07037","1키로 탕수육","2026-01-23 15:43:09","I","2026-01-25 00:20:02","중국식","194931.419101772","443936.035325684","중국식","0","0","","","","0","0","0","0","0","","0","0","N","23","","","",
"5","일반음식점","07_24_04_P","4020000","4020000-101-2026-00010","2026-01-23","","01","영업/정상","01","영업","","","","","","24.00","435-839","경기도 군포시 산본동 99-24 1층 일부호","경기도 군포시 금산로106번길 5, 1층 일부호 (산본동)","15806","일품오리","2026-01-23 09:55:19","I","2026-01-25 00:20:02","기타","194322.734907353","429934.389461163","기타","0","0","","","","0","0","0","0","0","","0","0","N","24","","","",
"6","일반음식점","07_24_04_P","6510000","6510000-101-2026-00038","2026-01-23","","01","영업/정상","01","영업","","","","","","100.80","695-930","제주특별자치도 제주시 한림읍 상명리 1026-1","제주특별자치도 제주시 한림읍 중산간서로 4080, 1층","63018","사부작한그릇","2026-01-23 14:54:17","I","2026-01-25 00:20:02","한식","132288.491495836","-15181.7063207154","한식","0","0","","","","0","0","0","0","0","","0","0","N","100.8","","","",
"7","일반음식점","07_24_04_P","3970000","3970000-101-2026-00003","2026-01-23","","01","영업/정상","01","영업","","","","","","86.40","427-100","경기도 과천시 갈현동 809-7","경기도 과천시 과천대로7마길 19, 101호 (갈현동)","13840","배시시홈","2026-01-23 10:43:17","I","2026-01-25 00:20:02","경양식","","","경양식","0","0","","","","0","0","0","0","0","","0","0","Y","86.4","","","",
"8","일반음식점","07_24_04_P","3530000","3530000-101-2026-00026","2026-01-23","","01","영업/정상","01","영업","","","","","","28.80","405-825","인천광역시 남동구 논현동 609-9","인천광역시 남동구 논고개로 152-24, 1층 일부(103호)호 (논현동)","21659","구름계란덮밥","2026-01-23 09:50:03","I","2026-01-25 00:20:02","한식","175531.715047147","433648.201298908","한식","0","0","","","","0","0","0","0","0","","0","0","N","28.8","","","",
"9","일반음식점","07_24_04_P","3530000","3530000-101-2026-00027","2026-01-23","","01","영업/정상","01","영업","","","","","","36.00","405-260","인천광역시 남동구 서창동 699 서창퍼스트뷰아파트","인천광역시 남동구 서창남순환로 190-17, 서창퍼스트뷰아파트 상가동 1층 102호 (서창동)","21616","두레통닭","2026-01-23 12:40:23","I","2026-01-25 00:20:02","호프/통닭","177254.957391969","435585.197772516","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","36","","","",
"10","일반음식점","07_24_04_P","3530000","3530000-101-2026-00028","2026-01-23","","01","영업/정상","01","영업","","","","","","56.00","405-835","인천광역시 남동구 구월동 1157-11 1층 일부(우측)호","인천광역시 남동구 남동대로725번길 11, 1층 일부호 (구월동)","21572","탕!들고가탕","2026-01-23 13:10:03","I","2026-01-25 00:20:02","정종/대포집/소주방","173949.623129793","438363.628719172","정종/대포집/소주방","0","0","","","","0","0","0","0","0","","0","0","N","56","","","",
"11","일반음식점","07_24_04_P","3530000","3530000-101-2026-00029","2026-01-23","","01","영업/정상","01","영업","","","","","","39.96","405-815","인천광역시 남동구 간석동 917-3","인천광역시 남동구 호구포로 907, 1층 5호 (간석동)","21512","유일","2026-01-23 14:09:34","I","2026-01-25 00:20:02","정종/대포집/소주방","175184.722833495","440157.775480135","정종/대포집/소주방","0","0","","","","0","0","0","0","0","","0","0","N","39.96","","","",
"12","일반음식점","07_24_04_P","4850000","4850000-101-2026-00003","2026-01-23","","01","영업/정상","01","영업","","","","","","57.00","517-805","전라남도 담양군 담양읍 천변리 169-5","전라남도 담양군 담양읍 중앙로 53","57343","두찜 전남담양점","2026-01-23 15:49:51","I","2026-01-25 00:20:02","한식","198366.718314731","202052.780935549","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","57","","","",
"13","일반음식점","07_24_04_P","4641000","4661000-101-2026-00009","2026-01-22","","01","영업/정상","01","영업","","","","","","162.16","","전북특별자치도 전주시 덕진구 송천동2가 571-15","전북특별자치도 전주시 덕진구 와룡로 77, 1층 (송천동2가)","54825","용소루","2026-01-23 13:15:53","I","2026-01-25 00:20:02","중국식","210022.288975745","262925.446906033","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","162.16","","","",
"14","일반음식점","07_24_04_P","4641000","4661000-101-2026-00010","2026-01-22","","01","영업/정상","01","영업","","","","","","35.72","","전북특별자치도 전주시 덕진구 여의동2가 698-1","전북특별자치도 전주시 덕진구 편운로 5, 1층 일부호 (여의동2가)","54847","오돈대장여의점","2026-01-23 13:11:23","I","2026-01-25 00:20:02","한식","206892.066818949","263459.146299903","","","","","","","","","","","","","","","","","","","",
"15","일반음식점","07_24_04_P","4791000","4791000-101-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","","285.12","","전북특별자치도 부안군 부안읍 봉덕리 767-1","전북특별자치도 부안군 부안읍 수정길 16","56313","황금코다리","2026-01-23 13:41:04","I","2026-01-25 00:20:02","한식","175999.808890309","247217.507671064","한식","0","0","","","","0","0","0","0","0","","0","0","N","285.12","","","",
"16","일반음식점","07_24_04_P","3080000","3080000-101-2026-00022","2026-01-23","","01","영업/정상","01","영업","","","","","","116.28","142-070","서울특별시 강북구 수유동 605-313 1층","서울특별시 강북구 삼각산로 129, 1층 (수유동)","01041","신의주순대와 쭈꾸미 가오리역점","2026-01-23 11:21:54","I","2026-01-25 00:20:02","한식","201572.985755675","459863.34310135","한식","0","0","","","","0","0","0","0","0","","0","0","N","116.28","","","",
"17","일반음식점","07_24_04_P","3110000","3110000-101-2026-00025","2026-01-23","","01","영업/정상","01","영업","","","","","","35.26","122-840","서울특별시 은평구 대조동 89-84","서울특별시 은평구 역말로 137-1, 1층 (대조동)","03390","토담","2026-01-23 10:03:29","I","2026-01-25 00:20:02","한식","193048.386394403","456574.189539937","한식","0","0","학교정화(상대)","자율","상수도전용","0","0","0","0","0","","0","0","N","35.26","","","",
"18","일반음식점","07_24_04_P","3940000","3950000-101-2026-00028","2026-01-23","","01","영업/정상","01","영업","","","","","","66.74","412-836","경기도 고양시 덕양구 행신동 950-1 삼일프라자 203호","경기도 고양시 덕양구 중앙로 550, 삼일프라자 203호 (행신동)","10495","엄마집밥","2026-01-23 11:23:47","I","2026-01-25 00:20:02","한식","185472.544302625","457917.404793549","한식","0","0","","","","0","0","0","0","0","","0","0","N","66.74","","","",
"19","일반음식점","07_24_04_P","3210000","3210000-101-2026-00036","2025-01-23","","01","영업/정상","01","영업","","","","","","40.99","137-832","서울특별시 서초구 방배동 815-11 1층 101호","서울특별시 서초구 동광로18길 7, 1층 101호 (방배동)","06562","소호","2026-01-23 13:56:24","I","2026-01-25 00:20:02","기타","199022.399732268","443243.380358684","기타","0","0","","","","0","0","0","0","0","","0","0","N","40.99","","","",
"20","일반음식점","07_24_04_P","4191000","4191000-101-2026-00023","2026-01-23","","01","영업/정상","01","영업","","","","","","185.00","","강원특별자치도 원주시 태장동 797-18","강원특별자치도 원주시 현충로 21, 1층 (태장동)","26326","통아저씨한식뷔페","2026-01-23 10:28:17","I","2026-01-25 00:20:02","한식","284484.126254645","428819.786208599","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","185","","","",
"21","일반음식점","07_24_04_P","3330000","3330000-101-2026-00027","2026-01-23","","01","영업/정상","01","영업","","","","","","120.40","612-800","부산광역시 해운대구 반송동 40-520","부산광역시 해운대구 반송로924번길 17-1, 2층 (반송동)","48006","명동찌개마을 반송점","2026-01-23 09:48:44","I","2026-01-25 00:20:02","한식","396214.771897708","194658.095633445","한식","0","0","","","","0","0","0","0","0","","0","0","Y","120.4","","","",
"22","일반음식점","07_24_04_P","3230000","3230000-101-2026-00054","2026-01-23","","01","영업/정상","01","영업","","","","","","33.00","138-866","서울특별시 송파구 잠실동 313-8","서울특별시 송파구 백제고분로 142, 1층 101호 (잠실동)","05575","핫꽈츄","2026-01-23 11:27:57","I","2026-01-25 00:20:02","분식","207234.380205273","444826.914078596","분식","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"23","일반음식점","07_24_04_P","3230000","3230000-101-2026-00055","2026-01-23","","01","영업/정상","01","영업","","","","","","29.70","138-841","서울특별시 송파구 삼전동 167-17","서울특별시 송파구 백제고분로32길 28, 1층 103호 (삼전동)","05588","든든한 한식","2026-01-23 17:10:45","I","2026-01-25 00:20:02","한식","208304.726209181","444205.407515083","한식","0","0","","","","0","0","0","0","0","","0","0","N","29.7","","","",
"24","일반음식점","07_24_04_P","3910000","3910000-101-2026-00025","2026-01-23","","01","영업/정상","01","영업","","","","","","3.30","450-827","경기도 평택시 평택동 185-579 평택민자역사AK백화점","경기도 평택시 평택로 51, 평택민자역사AK백화점 지1층 (평택동)","17917","예산샌드","2026-01-23 14:16:20","I","2026-01-25 00:20:02","기타","207577.558056715","387700.245776573","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","","",
"25","일반음식점","07_24_04_P","3910000","3910029-101-2026-00019","2026-01-23","","01","영업/정상","01","영업","","","","","","109.24","","경기도 평택시 고덕동 2717-1","경기도 평택시 고덕국제5로 145, 센타프라자Ⅱ 2층 201,202호 (고덕동)","18022","삼겹살과 회의 만남","2026-01-23 10:04:38","I","2026-01-25 00:20:02","한식","","","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","109.24","","","",
"26","일반음식점","07_24_04_P","3910000","3910029-101-2026-00020","2026-01-23","","01","영업/정상","01","영업","","","","","","195.00","459-110","경기도 평택시 지산동 582-1","경기도 평택시 지산로 144-3, 1층 (지산동)","17728","을화옥 평택점","2026-01-23 15:06:56","I","2026-01-25 00:20:02","한식","206232.569544524","397662.957571428","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","195","","","",
"27","일반음식점","07_24_04_P","3910000","3910029-101-2026-00021","2026-01-23","","01","영업/정상","01","영업","","","","","","63.84","","경기도 평택시 고덕동 1981-3","경기도 평택시 고덕국제2로 35, 2층 254, 255호 (고덕동)","18014","제주애월카츠 고덕점","2026-01-23 16:31:59","I","2026-01-25 00:20:02","경양식","204064.4231276","393785.427688323","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","63.84","","","",
"28","일반음식점","07_24_04_P","3940000","3950000-101-2026-00029","2026-01-23","","01","영업/정상","01","영업","","","","","","177.90","412-040","경기도 고양시 덕양구 원흥동 635","경기도 고양시 덕양구 권율대로 690, 삼송2차 원흥역 동원로얄듀크비스타 201동 1층 109,110,111호 (원흥동)","10558","한지붕세가족","2026-01-23 11:30:01","I","2026-01-25 00:20:02","한식","188926.045538146","460940.677607166","한식","0","0","","","","0","0","0","0","0","","0","0","N","177.9","","","",
"29","일반음식점","07_24_04_P","3940000","4100100-101-2026-00021","2026-01-23","","01","영업/정상","01","영업","","","","","","76.71","411-804","경기도 고양시 일산서구 대화동 2153 1층 전체호","경기도 고양시 일산서구 대산로211번길 8-7, 1층 전체호 (대화동)","10377","닭발 1987","2026-01-23 14:54:11","I","2026-01-25 00:20:02","한식","178262.022378993","463983.077892701","한식","0","0","","","","0","0","0","0","0","","0","0","N","76.71","","","",
"30","일반음식점","07_24_04_P","3940000","4100100-101-2026-00022","2026-01-23","","01","영업/정상","01","영업","","","","","","","411-766","경기도 고양시 일산서구 대화동 2700 킨텍스 제2전시장 10홀 일부호","경기도 고양시 일산서구 킨텍스로 217-59, 킨텍스 제2전시장 10홀 일부호 (대화동)","10390","(주)엠케이펍(한시적)","2026-01-23 16:21:02","I","2026-01-25 00:20:02","기타","177158.311187542","462546.660972252","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"31","일반음식점","07_24_04_P","4060000","4060000-101-2026-00034","2026-01-23","","01","영업/정상","01","영업","","","","","","193.13","413-821","경기도 파주시 조리읍 오산리 339-1","경기도 파주시 조리읍 사근절길 17-100","10949","슈베르몽","2026-01-23 09:47:06","I","2026-01-25 00:20:02","기타","184921.708851323","473688.673305583","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","193.13","","","",
"32","일반음식점","07_24_04_P","4060000","4060000-101-2026-00035","2026-01-23","","01","영업/정상","01","영업","","","","","","50.00","413-190","경기도 파주시 와동동 1622-2","경기도 파주시 가람로21번길 15-11, 1층 일부 (와동동)","10870","밥상전투","2026-01-23 16:02:47","I","2026-01-25 00:20:02","한식","178042.299871727","470254.848095206","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","50","","","",
"33","일반음식점","07_24_04_P","5710000","5720000-101-2026-00011","2026-01-23","","01","영업/정상","01","영업","","","","","","0.00","360-183","충청북도 청주시 상당구 방서동 204-4","충청북도 청주시 상당구 단재로 297, 1층 (방서동)","28784","학천면옥","2026-01-23 16:01:54","I","2026-01-25 00:20:02","한식","244896.220797871","344856.904551625","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"34","일반음식점","07_24_04_P","5710000","5725000-101-2026-00015","2026-01-23","","01","영업/정상","01","영업","","","","","","94.00","361-823","충청북도 청주시 서원구 분평동 1293","충청북도 청주시 서원구 원마루로14번길 13, 1층 (분평동)","28794","동읍리 분평점","2026-01-23 09:53:43","I","2026-01-25 00:20:02","식육(숯불구이)","244344.325129636","345510.976172869","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","94","","","",
"35","일반음식점","07_24_04_P","5710000","5730000-101-2026-00033","2026-01-23","","01","영업/정상","01","영업","","","","","","","361-954","충청북도 청주시 흥덕구 오송읍 만수리 925 청주 오스코","충청북도 청주시 흥덕구 오송읍 오송생명로 250, 청주 오스코 일부호","28167","씨즐치킨","2026-01-23 10:04:10","I","2026-01-25 00:20:02","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"36","일반음식점","07_24_04_P","5710000","5735000-101-2026-00012","2026-01-23","","01","영업/정상","01","영업","","","","","","50.00","360-210","충청북도 청주시 청원구 율량동 2408","충청북도 청주시 청원구 율중로79번길 22, 1층 (율량동)","28315","한끼뚝딱","2026-01-23 10:11:33","I","2026-01-25 00:20:02","한식","245514.947669303","351106.613664049","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","50","","","",
"37","일반음식점","07_24_04_P","5710000","5735000-101-2026-00013","2026-01-23","","01","영업/정상","01","영업","","","","","","210.00","363-885","충청북도 청주시 청원구 오창읍 각리 649-9","충청북도 청주시 청원구 오창읍 과학산업2로 268, 1층","28123","본말감자탕 오창과학단지점","2026-01-23 13:13:04","I","2026-01-25 00:20:02","한식","237035.583686384","356417.813099223","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","210","","","",
