"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","위탁급식영업","07_21_01_P","3030000","3030000-120-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","03180675835","187.28","133-839","서울특별시 성동구 옥수동 265-1","서울특별시 성동구 독서당로 204, 지하2층 B201호 (옥수동)","04734","주식회사 오유푸드","2026-01-23 14:58:53","I","2026-01-25 00:20:02","위탁급식영업","201132.08093176","448987.213432445","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","187.28","","","",
"2","위탁급식영업","07_21_01_P","5680000","5680000-120-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","121.20","343-822","충청남도 당진시 송악읍 가학리 36-3","충청남도 당진시 송악읍 송악로 313-42","31732","농협우리사료 제이에스지점","2026-01-23 15:21:06","I","2026-01-25 00:20:02","위탁급식영업","174010.871386334","380439.341992962","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","121.2","","","",
"3","위탁급식영업","07_21_01_P","3670000","3670000-120-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","","305-504","대전광역시 유성구 구룡동 829-3 주2동 지상1층","대전광역시 유성구 국제과학18로 85, 주2동 지상1층 (구룡동)","34002","고메드갤러리아 머크대전점","2026-01-23 16:25:32","I","2026-01-25 00:20:02","위탁급식영업","","","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","위탁급식영업","07_21_01_P","3930000","5560000-120-2022-00006","2022-04-06","","03","폐업","02","폐업","2026-01-23","","","","","178.67","425-833","경기도 안산시 단원구 성곡동 598","경기도 안산시 단원구 해봉로 192, 가동 지하1층 (성곡동)","15428","(주)현대그린푸드오스템임플란트안산2공장","2026-01-23 15:50:14","U","2026-01-25 02:40:00","위탁급식영업","179081.476197473","424245.499677318","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","178.67","","","",
"5","위탁급식영업","07_21_01_P","5670000","5670206-120-2024-00007","2024-08-22","","01","영업/정상","01","영업","","","","","055 723 2413","2379.90","645-035","경상남도 창원시 진해구 남빈동 1 사서함 88-1 생도대 6층","경상남도 창원시 진해구 중원로 1, 생도대 6층 (남빈동)","51698","푸디스트(주) 해군사관생도대점","2026-01-23 10:48:04","U","2026-01-25 02:40:00","위탁급식영업","351050.3415669","184020.907154079","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","2379.9","","","",
"6","위탁급식영업","07_21_01_P","3360000","3360000-120-2019-00013","2019-08-05","","01","영업/정상","01","영업","","","","","","161.99","618-817","부산광역시 강서구 송정동 1506-3","부산광역시 강서구 녹산산단27로 135, A동 1층 일부호 (송정동)","46752","(주)에이치에프앤에스 신동아이에스","2026-01-23 16:03:18","U","2026-01-25 02:40:00","위탁급식영업","367086.086623277","178979.960156317","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","161.99","","","",
"7","위탁급식영업","07_21_01_P","3820000","3820000-120-2021-00012","2021-12-29","","03","폐업","02","폐업","2026-01-23","","","","031 853 8955","74.09","480-090","경기도 의정부시 민락동 806","경기도 의정부시 용민로 198, 월드본타워 7층 701호 (민락동)","11813","유한회사 이루다","2026-01-23 13:22:59","U","2026-01-25 02:40:00","위탁급식영업","208213.102260157","471522.87215345","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","74.09","","","",
"8","위탁급식영업","07_21_01_P","4530000","4530000-120-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","258.38","356-851","충청남도 서산시 성연면 왕정리 707 한화이글스 서산구장","충청남도 서산시 성연면 성연3로 240-72, 한화이글스 서산구장","31931","(주)아워홈 한화이글스서산점","2026-01-23 19:39:46","U","2026-01-25 02:40:00","위탁급식영업","151361.272715974","369370.679293099","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","258.38","","","",
"9","위탁급식영업","07_21_01_P","5080000","5080000-120-2025-00016","2025-12-31","","01","영업/정상","01","영업","","","","","","434.22","730-904","경상북도 구미시 공단동 266 계림(주) 1층","경상북도 구미시 1공단로 168, 계림(주) 1층 (공단동)","39374","(주)풀무원푸드앤컬처계림","2026-01-23 17:48:46","U","2026-01-25 02:40:00","위탁급식영업","324261.627740005","289782.762483479","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","434.22","","","",
"10","위탁급식영업","07_21_01_P","4840000","4840000-120-2025-00007","2025-11-26","","01","영업/정상","01","영업","","","","","061 790 1612","790.73","545-090","전라남도 광양시 금호동 643 , 1층중 1층전부 (주식회사 포스코 내)","","","한수라 광양","2026-01-23 16:09:29","U","2026-01-25 02:40:00","위탁급식영업","268304.911439052","158166.742146703","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","790.73","","","",
"11","위탁급식영업","07_21_01_P","3860000","3871000-120-2022-00010","2022-06-20","","01","영업/정상","01","영업","","","","","","295.60","","경기도 부천시 원미구 도당동 96-1","경기도 부천시 원미구 평천로832번길 30 (도당동)","14521","(주)동원홈푸드 에스피반도체통신","2026-01-23 10:30:37","U","2026-01-25 02:40:00","위탁급식영업","180767.569348978","445745.529563516","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","295.6","","","",
"12","위탁급식영업","07_21_01_P","4840000","4840000-120-2025-00006","2025-09-29","","01","영업/정상","01","영업","","","","","061 797 9927","538.50","545-802","전라남도 광양시 광양읍 세풍리 2228 포스코필바라리튬솔루션(주) 식당동","전라남도 광양시 광양읍 율촌포스코미래로 55, 포스코필바라리튬솔루션(주) 식당동","57765","필바라리튬솔루션 구내식당","2026-01-23 11:38:13","U","2026-01-25 02:40:00","위탁급식영업","255177.403795725","155803.991073441","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","538.5","","","",
"13","위탁급식영업","07_21_01_P","4840000","4840000-120-2025-00004","2025-05-22","","01","영업/정상","01","영업","","","","","","255.00","545-090","전라남도 광양시 금호동 901 2층중 1층일부","전라남도 광양시 제철로 2408, 2층중 1층일부 (금호동)","57812","엠씨머티리얼즈 구내식당","2026-01-23 13:33:33","U","2026-01-25 02:40:00","위탁급식영업","270780.937652934","157408.024465923","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","255","","","",
"14","위탁급식영업","07_21_01_P","3910000","3910038-120-2021-00002","2021-03-04","","01","영업/정상","01","영업","","","","","031646 4200","144.20","451-873","경기도 평택시 오성면 안화리 517","경기도 평택시 오성면 서동대로 2427-177, 행정동 1층","17819","(주)가온에프앤에스 평택에너지앤파워 구내식당","2026-01-23 15:43:29","U","2026-01-25 02:40:00","위탁급식영업","200093.487949037","391515.811880843","위탁급식영업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","144.2","","","",
"15","위탁급식영업","07_21_01_P","5110000","5110000-120-2023-00003","2023-10-04","","03","폐업","02","폐업","2026-01-23","","","","","251.40","742-330","경상북도 상주시 헌신동 일반산업단지 산업5-1(2층)","","","(주)더 건강한 푸드","2026-01-23 15:45:59","U","2026-01-25 02:40:00","위탁급식영업","","","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","251.4","","","",
"16","위탁급식영업","07_21_01_P","5710000","5710000-120-2025-00004","2025-01-02","","03","폐업","02","폐업","2026-01-23","","","","","239.40","360-817","충청북도 청주시 청원구 율량동 500-3 그랜드플라자청주호텔","충청북도 청주시 청원구 충청대로 114, 그랜드플라자청주호텔 (율량동)","28320","아라마크(주) 홈플러스 동청주점","2026-01-23 15:08:12","U","2026-01-25 02:40:00","위탁급식영업","244184.944567344","351834.595747257","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","239.4","","","",
