"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품자동판매기업","07_22_10_P","4490000","4490000-112-2026-00006","2026-01-23","","01","영업/정상","01","영업","","","","","","","331-300","충청남도 천안시 서북구 성성동 510","충청남도 천안시 서북구 번영로 465, 2층 (성성동)","31086","(주)메가마트_삼성전자_천안_복지동매점","2026-01-23 13:45:54","I","2026-01-25 00:20:02","식품자동판매기영업","210214.074983585","371135.756827183","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"2","식품자동판매기업","07_22_10_P","3330000","3330000-112-2026-00005","2026-01-23","","01","영업/정상","01","영업","","","","","","","612-894","부산광역시 해운대구 우동 1418-1 수영로교회","부산광역시 해운대구 해운대해변로 43, 수영로교회 (우동)","48089","한국네스카페","2026-01-23 11:47:18","I","2026-01-25 00:20:02","식품자동판매기영업","394840.29090361","187124.174796495","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","식품자동판매기업","07_22_10_P","3330000","3330000-112-2026-00006","2026-01-23","","01","영업/정상","01","영업","","","","","","","612-853","부산광역시 해운대구 좌동 1375 경남아너스빌아파트","부산광역시 해운대구 좌동순환로99번길 22, 상가동 102호 (좌동, 경남아너스빌아파트)","48080","씨유 해운대아너스빌점","2026-01-23 16:21:42","I","2026-01-25 00:20:02","식품자동판매기영업","397360.888425385","188634.485329744","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","식품자동판매기업","07_22_10_P","5070000","5070000-112-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","","","760-310","경상북도 안동시 옥동 792-5 La Maison de Hadaraddo","경상북도 안동시 옥동3길 41-10, La Maison de Hadaraddo 3층 302호 (옥동)","36664","하루재","2026-01-23 16:44:13","I","2026-01-25 00:20:02","식품자동판매기영업","352359.934753192","341424.374492199","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","식품자동판매기업","07_22_10_P","5070000","5070000-112-2026-00005","2026-01-23","","01","영업/정상","01","영업","","","","","","0.00","760-310","경상북도 안동시 옥동 792-5 La Maison de Hadaraddo","경상북도 안동시 옥동3길 41-10, La Maison de Hadaraddo 지하1층 101호 (옥동)","36664","플라시보(Placebo)","2026-01-23 16:44:26","I","2026-01-25 00:20:02","식품자동판매기영업","352359.934753192","341424.374492199","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6","식품자동판매기업","07_22_10_P","4181000","4181000-112-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","033262 4650","3.30","","강원특별자치도 춘천시 신동면 증리 914-1","강원특별자치도 춘천시 신동면 김유정로 1430-14","24412","재단법인 춘천문화재단","2026-01-23 10:03:58","I","2026-01-25 00:20:02","식품자동판매기영업","263148.763472726","479761.016508688","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","식품자동판매기업","07_22_10_P","3720000","3720000-112-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","15778007","0.00","683-754","울산광역시 북구 양정동 700 현대자동차","울산광역시 북구 염포로 700, 현대자동차 EV차체공장 지상1층 (양정동)","44259","(주)비지에프리테일 현대차울산EV차체점","2026-01-23 17:39:55","I","2026-01-25 00:20:02","식품자동판매기영업","416245.716345083","229100.078128485","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"8","식품자동판매기업","07_22_10_P","3540000","3540000-112-2026-00003","2026-01-23","","01","영업/정상","01","영업","","","","","080 9995425","","403-858","인천광역시 부평구 청천동 385-2 월드메르디앙 부평 101동 1층 101호 일부호","인천광역시 부평구 부평북로 89, 101동 1층 101호 일부호 (청천동)","21302","지에스(GS)25청천월드점","2026-01-23 11:18:13","I","2026-01-25 00:20:02","식품자동판매기영업","173681.070052012","446766.957134184","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","식품자동판매기업","07_22_10_P","3900000","3900000-112-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","0226120019","1.00","423-829","경기도 광명시 철산동 24","경기도 광명시 안양천로 477, 노동조합사무실 앞 1층 (철산동)","14225","세풍운수노동조합","2026-01-23 10:28:21","I","2026-01-25 00:20:02","식품자동판매기영업","188341.393113314","443123.010852219","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"10","식품자동판매기업","07_22_10_P","3910000","3910038-112-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","3.30","451-884","경기도 평택시 안중읍 안중리 473-2 1층 101호","경기도 평택시 안중읍 안현로 376, 1층 101호","17941","안중송담워시프랜즈","2026-01-23 10:09:32","I","2026-01-25 00:20:02","식품자동판매기영업","193666.214454629","386892.802448618","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"11","식품자동판매기업","07_22_10_P","5370000","5370000-112-2010-00004","2010-05-26","","03","폐업","02","폐업","2026-01-23","","","","055 632 5804","","656-862","경상남도 거제시 거제면 서정리 750-2 (1층)","","","영홈패션","2026-01-23 14:30:04","U","2026-01-25 02:40:00","식품자동판매기영업","","","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"12","식품자동판매기업","07_22_10_P","3730000","3730000-112-2015-00003","2015-07-20","","03","폐업","02","폐업","2026-01-23","","","","","","689-892","울산광역시 울주군 온산읍 방도리 20","울산광역시 울주군 온산읍 온산로 68","44995","S-OIL 자판기","2026-01-23 09:41:48","U","2026-01-25 02:40:00","식품자동판매기영업","412414.418391907","219158.842803354","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"13","식품자동판매기업","07_22_10_P","6520000","6520000-112-2017-00051","2017-09-20","","03","폐업","02","폐업","2026-01-23","","","","064 733 5995","1.00","697-837","제주특별자치도 서귀포시 동홍동 646-1 1층","제주특별자치도 서귀포시 태평로537번길 40-9, 1층 (동홍동)","63589","노인회관자판기","2026-01-23 14:51:14","U","2026-01-25 02:40:00","식품자동판매기영업","159883.26085974","-26818.3945539844","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"14","식품자동판매기업","07_22_10_P","5540000","5540000-112-2019-00016","2019-09-16","","03","폐업","02","폐업","2026-01-23","","","","","1.00","464-030","경기도 광주시 목현동 6-5","경기도 광주시 이배재로 175, 1층 (목현동)","12765","씨유 광주목현에이스점","2026-01-23 16:49:16","U","2026-01-25 02:40:00","식품자동판매기영업","220888.198954976","436449.611882483","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"15","식품자동판매기업","07_22_10_P","4221000","4221000-112-2006-00011","2006-07-27","","03","폐업","02","폐업","2026-01-23","","","","","","","강원특별자치도 태백시 백산동 140-5","강원특별자치도 태백시 동태백로 880 (백산동)","26030","(주)삼양기업자동판매기","2026-01-23 13:03:49","U","2026-01-25 02:40:00","식품자동판매기영업","380695.053175611","406425.879626871","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"16","식품자동판매기업","07_22_10_P","3920000","3920000-112-2024-00008","2024-08-30","","03","폐업","02","폐업","2026-01-23","","","","","0.00","483-020","경기도 동두천시 지행동 717-2 송내주공아파트","경기도 동두천시 지행로 12, 송내주공아파트 상가동 2동 101호 (지행동)","11349","지에스25 송내주공1단지점","2026-01-23 12:46:03","U","2026-01-25 02:40:00","식품자동판매기영업","204276.226067023","487571.483311231","식품자동판매기영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"17","식품자동판매기업","07_22_10_P","4840000","4840000-112-2008-00003","2008-04-17","","01","영업/정상","01","영업","","","","","061 790 1589","3.30","545-876","전라남도 광양시 금호동 703","전라남도 광양시 희망1길 69 (금호동)","57807","사)제철복지회 자판기","2026-01-23 15:17:53","U","2026-01-25 02:40:00","식품자동판매기영업","266831.757879579","159736.325700676","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"18","식품자동판매기업","07_22_10_P","6520000","6520000-112-2003-00021","2003-11-14","","03","폐업","02","폐업","2026-01-23","","","","","","697-841","제주특별자치도 서귀포시 서귀동 100-2","제주특별자치도 서귀포시 칠십리로 156-8 (서귀동)","63596","서복전시관자판기","2026-01-23 14:52:01","U","2026-01-25 02:40:00","식품자동판매기영업","159937.301131746","-27836.091916167","식품자동판매기영업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"19","식품자동판매기업","07_22_10_P","5380000","5380000-112-2024-00018","2024-08-05","","01","영업/정상","01","영업","","","","","","3.30","626-280","경상남도 양산시 소주동 1020-58 청송숯불갈비","경상남도 양산시 소주로 160, 1층 (소주동)","50511","이마트24 소주대동점","2026-01-23 13:28:50","U","2026-01-25 02:40:00","식품자동판매기영업","395152.995811764","214822.551182173","식품자동판매기영업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","3.3","","","",
"20","식품자동판매기업","07_22_10_P","5680000","5680000-112-2024-00013","2024-07-26","","03","폐업","02","폐업","2026-01-23","","","","","3.30","343-050","충청남도 당진시 수청동 0","충청남도 당진시 수청중앙로 86, 2동 지하2층 17,18,19호 (수청동, 당진 센트레빌 르네블루 2차)","31766","씨유 동부센트레빌2차점","2026-01-23 16:49:33","U","2026-01-25 02:40:00","식품자동판매기영업","","","식품자동판매기영업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
