"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품제조가공업","07_22_11_P","3400000","3400000-106-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","139.81","619-903","부산광역시 기장군 기장읍 대라리 187-2","부산광역시 기장군 기장읍 대청로36번길 58, 지하1층","46073","(주)밥스컴퍼니","2026-01-23 15:14:20","I","2026-01-25 00:20:02","기타 식품제조가공업","401457.360545734","195117.279284108","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","36.02","","","",
"2","식품제조가공업","07_22_11_P","3290000","3290000-106-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","15.40","614-856","부산광역시 부산진구 양정동 393-12","부산광역시 부산진구 중앙대로 913, 1층 일부호 (양정동)","47213","구디너프 바닐라랩","2026-01-23 16:23:33","I","2026-01-25 00:20:02","기타 식품제조가공업","388496.188739891","187819.07388074","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","식품제조가공업","07_22_11_P","4060000","4060000-106-2026-00002","2026-01-21","","01","영업/정상","01","영업","","","","","","327.13","413-130","경기도 파주시 산남동 51-2","경기도 파주시 산남로 183-7 (산남동)","10882","팥티오 연구개발센터","2026-01-23 10:13:55","I","2026-01-25 00:20:02","기타 식품제조가공업","173764.006864325","466113.604452211","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","식품제조가공업","07_22_11_P","5190000","5190000-106-2017-00007","2017-03-13","","01","영업/정상","01","영업","","","","","0543727788","867.90","","","경상북도 청도군 청도읍 덕암길 193","38335","효성팜영농조합법인","2026-01-23 17:03:06","U","2026-01-25 02:40:00","기타 식품제조가공업","357979.54040782","244216.569905667","기타 식품제조가공업","0","0","","","상수도전용","0","0","2","1","3","자가","0","0","N","91.71","","","",
"5","식품제조가공업","07_22_11_P","5690000","5690000-106-2019-00002","2019-02-01","","01","영업/정상","01","영업","","","","","044 854 1246","132.00","339-914","세종특별자치시 장군면 용암리 671-1","세종특별자치시 장군면 방죽골1길 52","30051","농업회사법인주식회사 대광농산","2026-01-23 15:25:05","U","2026-01-25 02:40:00","기타 식품제조가공업","218492.050799462","339421.5810643","기타 식품제조가공업","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","22.65","","","",
"6","식품제조가공업","07_22_11_P","4241000","4241000-106-2023-00003","2023-07-21","","01","영업/정상","01","영업","","","","","","92.73","","강원특별자치도 삼척시 남양동 55-4","강원특별자치도 삼척시 진주로 12-21, A동 241호 (남양동)","25920","척주명과","2026-01-23 09:49:26","U","2026-01-25 02:40:00","기타 식품제조가공업","391554.434447351","439972.918024365","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","12.06","","","",
"7","식품제조가공업","07_22_11_P","5530000","5530000-106-2023-00033","2023-07-03","","01","영업/정상","01","영업","","","","","","495.00","445-942","경기도 화성시 장안면 사랑리 180-37","경기도 화성시 장안면 진개골길 83-20, 1동","18584","(주)이엔에스씨","2026-01-23 10:12:23","U","2026-01-25 02:40:00","기타 식품제조가공업","184632.740658434","396888.861814516","기타 식품제조가공업","0","0","","","상수도전용","0","0","3","0","10","자가","0","0","N","49","","","",
"8","식품제조가공업","07_22_11_P","3230000","3230000-106-2013-00007","2013-04-25","","01","영업/정상","01","영업","","","","","","22.32","138-915","서울특별시 송파구 잠실동 35-2 트리지움상가 지1층 비142호, 비142-1호","서울특별시 송파구 석촌호수로 61, 트리지움상가 지1층 비142호, 비142-1호 (잠실동)","05555","메밀나라","2026-01-23 13:18:23","U","2026-01-25 02:40:00","식품제조가공업","207553.918225133","445383.338011122","식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"9","식품제조가공업","07_22_11_P","3980000","3980000-106-2023-00009","2023-06-19","","01","영업/정상","01","영업","","","","","","103.20","471-859","경기도 구리시 갈매동 552-6 구리갈매 아너시티","경기도 구리시 갈매순환로166번길 45, 구리갈매 아너시티 3층 H339호 (갈매동)","11901","웨이즈사회적협동조합","2026-01-23 14:19:18","U","2026-01-25 02:40:00","기타 식품제조가공업","210788.805116026","459177.999364413","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"10","식품제조가공업","07_22_11_P","3780000","3780000-106-2024-00027","2024-09-30","","01","영업/정상","01","영업","","","","","064 758 5600","226.80","462-807","경기도 성남시 중원구 상대원동 223-27","경기도 성남시 중원구 사기막골로62번길 33, 성남센터엠지식산업센터 F104~F106호 (상대원동)","13211","스위트 팩토리","2026-01-23 19:30:41","U","2026-01-25 02:40:00","기타 식품제조가공업","215437.434416183","437027.119985202","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","46.8","","","",
