"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","휴게음식점","07_24_05_P","5070000","5070000-104-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","55.20","760-310","경상북도 안동시 옥동 792-5 La Maison de Hadaraddo","경상북도 안동시 옥동3길 41-10, La Maison de Hadaraddo 지하1층 101호 (옥동)","36664","플라시보(Placebo)","2026-01-23 16:08:57","I","2026-01-25 00:20:02","커피숍","352359.934753192","341424.374492199","커피숍","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","55.2","","","",
"2","휴게음식점","07_24_05_P","4010000","4010000-104-2026-00012","2026-01-23","","01","영업/정상","01","영업","","","","","","","429-842","경기도 시흥시 장곡동 819-2 중앙프라자","경기도 시흥시 진말로 7, 중앙프라자 408호일부호 (장곡동)","15002","리벨카페","2026-01-23 12:17:20","I","2026-01-25 00:20:02","기타 휴게음식점","180899.565005542","430686.214950238","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","휴게음식점","07_24_05_P","4010000","4010000-104-2026-00013","2026-01-23","","01","영업/정상","01","영업","","","","","","","429-060","경기도 시흥시 은행동 607 럭스나인 은계","경기도 시흥시 은계중앙로 247, 럭스나인 은계 3층 311호 (은행동)","14923","조안나카페","2026-01-23 12:51:44","I","2026-01-25 00:20:02","커피숍","182517.55499915","438208.599960547","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","휴게음식점","07_24_05_P","3910000","3910029-104-2026-00009","2026-01-23","","01","영업/정상","01","영업","","","","","","47.37","","경기도 평택시 고덕동 2714-1 평택고덕 15단지","경기도 평택시 고덕국제5로 138, 1층 4호 (고덕동, 평택고덕 15단지)","18022","프린지(Fringe)","2026-01-23 13:16:57","I","2026-01-25 00:20:02","커피숍","","","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","47.37","","","",
"5","휴게음식점","07_24_05_P","3910000","3910029-104-2026-00010","2026-01-23","","01","영업/정상","01","영업","","","","","","69.21","459-814","경기도 평택시 서정동 1103-1","경기도 평택시 서정로 294, 1층 (서정동)","17733","이구사 꽈배기","2026-01-23 14:55:59","I","2026-01-25 00:20:02","기타 휴게음식점","205791.363903162","395932.136558831","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","69.21","","","",
"6","휴게음식점","07_24_05_P","3700000","3700000-104-2026-00020","2026-01-23","","01","영업/정상","01","영업","","","","","","","680-801","울산광역시 남구 달동 578-1 번영로 코아루 더 클래식","울산광역시 남구 번영로 165, 1층 120호 (달동, 번영로 코아루 더 클래식)","44695","티아이디커피(TID COFFEE)","2026-01-23 16:02:51","I","2026-01-25 00:20:02","커피숍","410916.827238162","229156.023455496","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","휴게음식점","07_24_05_P","6510000","6510000-104-2026-00023","2026-01-23","","01","영업/정상","01","영업","","","","","","34.60","690-836","제주특별자치도 제주시 일도일동 1425-4","제주특별자치도 제주시 중앙로 54-1, 1층,2층 (일도일동)","63166","황실카이막호두과자","2026-01-23 14:34:18","I","2026-01-25 00:20:02","일반조리판매","155745.867669385","1994.26469237297","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","34.6","","","",
"8","휴게음식점","07_24_05_P","3130000","3130000-104-2026-00017","2026-01-23","","01","영업/정상","01","영업","","","","","","3.30","121-865","서울특별시 마포구 연남동 259-16","서울특별시 마포구 동교로 243, 1층 (연남동)","03984","씨유 연남아지트점","2026-01-23 12:13:25","I","2026-01-25 00:20:02","편의점","193227.15380595","451049.724992389","편의점","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"9","휴게음식점","07_24_05_P","5350000","5350000-104-2026-00018","2026-01-23","","01","영업/정상","01","영업","","","","","","77.08","621-919","경상남도 김해시 외동 1194-6 1층 일부","경상남도 김해시 함박로31번길 21, 1일부층 (외동)","50955","훈수커피","2026-01-23 14:00:11","I","2026-01-25 00:20:02","기타 휴게음식점","369115.50069903","194426.036050056","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","77.08","","","",
"10","휴게음식점","07_24_05_P","3110000","3110000-104-2026-00006","2026-01-23","","01","영업/정상","01","영업","","","","","","75.00","122-200","서울특별시 은평구 진관동 144 서울은평뉴타운 디에트르 더 퍼스트","서울특별시 은평구 연서로46길 8, 101,102호 (진관동, 서울은평뉴타운 디에트르 더 퍼스트)","03309","지에스(GS)25 은평디에트르점","2026-01-23 13:57:30","I","2026-01-25 00:20:02","편의점","194434.021118268","459443.15195162","편의점","0","0","학교정화(상대)","자율","상수도전용","0","0","0","0","0","","0","0","N","75","","","",
"11","휴게음식점","07_24_05_P","4201000","4201000-104-2026-00012","2026-01-23","","01","영업/정상","01","영업","","","","","","3.00","","강원특별자치도 강릉시 교동 1800-4","강원특별자치도 강릉시 경포로 20-1, 1층 (교동)","25508","씨유(CU)뉴강릉교동택지점","2026-01-23 09:47:24","I","2026-01-25 00:20:02","기타 휴게음식점","365267.278946245","476001.583035206","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","3","","","",
"12","휴게음식점","07_24_05_P","5350000","5350000-104-2026-00019","2026-01-23","","01","영업/정상","01","영업","","","","","","50.38","621-260","경상남도 김해시 신문동 1522 대청천 경동리인 뷰 211동 1층 6호","경상남도 김해시 장유로334번길 30, 211동 1층 6호 (신문동, 대청천 경동리인 뷰)","51001","영커피 장유경동리인뷰점","2026-01-23 14:14:24","I","2026-01-25 00:20:02","커피숍","","","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","50.38","","","",
