"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","집단급식소","07_21_02_P","5680000","5680000-105-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","121.20","343-822","충청남도 당진시 송악읍 가학리 36-3","충청남도 당진시 송악읍 송악로 313-42, 1층","31732","농업회사법인 농협우리사료","2026-01-23 15:37:21","I","2026-01-25 00:20:02","산업체","174010.871386334","380439.341992962","산업체","0","0","","","","0","0","0","0","0","","0","0","N","35.5","","","",
"2","집단급식소","07_21_02_P","4641000","4651000-105-2026-00001","2026-01-22","","01","영업/정상","01","영업","","","","","","444.69","","전북특별자치도 전주시 완산구 평화동1가 605-1","전북특별자치도 전주시 완산구 백제대로 20, 주건축물제1동 지하1층 (평화동1가)","55106","새강병원","2026-01-23 11:09:26","I","2026-01-25 00:20:02","병원","211878.633415156","255212.63717923","병원","0","0","","","","0","0","0","0","0","","0","0","N","223.97","","","",
"3","집단급식소","07_21_02_P","3440000","3440000-105-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","0.00","705-805","대구광역시 남구 대명동 690-7","대구광역시 남구 대명로 186, 지하1층 (대명동)","42488","대구예스병원","2026-01-23 10:49:41","I","2026-01-25 00:20:02","병원","342535.755162739","261033.424898726","병원","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"4","집단급식소","07_21_02_P","3670000","3670000-105-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","","305-504","대전광역시 유성구 구룡동 829-3 주2동 지상1층","대전광역시 유성구 국제과학18로 85, 주2동 지상1층 (구룡동)","34002","머크 주식회사","2026-01-23 16:19:40","I","2026-01-25 00:20:02","산업체","","","산업체","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"5","집단급식소","07_21_02_P","4590000","4590000-105-2006-00001","2006-06-22","","01","영업/정상","01","영업","","","","","041 9438114","58.14","345-801","충청남도 청양군 청양읍 송방리 358-4","충청남도 청양군 청양읍 칠갑산로 157","33339","청양훈요양병원","2026-01-23 16:40:05","U","2026-01-25 02:40:00","병원","","","병원","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","19.89","","","",
"6","집단급식소","07_21_02_P","4600000","4600000-105-1980-00001","1987-05-25","","01","영업/정상","01","영업","","","","","041 6303642","969.24","350-803","충청남도 홍성군 홍성읍 남장리 221-1","충청남도 홍성군 홍성읍 충서로 1200","32244","한국폴리텍대학 충남캠퍼스","2026-01-23 14:47:29","U","2026-01-25 02:40:00","학교","","","학교","0","0","","","전용상수도(특정시설의 자가용 수도)","0","0","0","0","0","","0","0","N","969.24","","","",
"7","집단급식소","07_21_02_P","4530000","4530000-105-2006-00019","2006-12-29","","01","영업/정상","01","영업","","","","","041 6600121","468.00","356-863","충청남도 서산시 지곡면 무장리 1837 파텍스","충청남도 서산시 지곡면 무장길 29, 104동 1층","31919","현대파텍스(주)","2026-01-23 11:10:55","U","2026-01-25 02:40:00","산업체","150588.604669389","373002.012207323","산업체","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","144","","","",
"8","집단급식소","07_21_02_P","3830000","3840000-105-2011-00001","2011-02-08","","01","영업/정상","01","영업","","","","","070 76039992","201.57","430-817","경기도 안양시 만안구 안양동 203-1 지상1층","경기도 안양시 만안구 덕천로 46 (안양동,지상1층)","14088","해피전문요양원","2026-01-23 16:08:26","U","2026-01-25 02:40:00","사회복지시설","","","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","64.89","","","",
"9","집단급식소","07_21_02_P","3910000","3910029-105-2017-00006","2017-04-18","","01","영업/정상","01","영업","","","","","031 209 7935","8867.00","","경기도 평택시 고덕동 1695 지하1층~지상2층까지 사무동","","","P1라인카페테리아(삼성전자주식회사)","2026-01-23 16:22:24","U","2026-01-25 02:40:00","산업체","205276.542163998","392561.65560657","산업체","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","105.58","","","",
"10","집단급식소","07_21_02_P","3230000","3230000-105-2008-00021","2008-12-09","","01","영업/정상","01","영업","","","","","02  413 6750","47.00","138-911","서울특별시 송파구 잠실동 22 (250동 1층)","서울특별시 송파구 올림픽로 135 (잠실동,(250동 1층))","05502","국공립 푸른어린이집","2026-01-23 15:04:15","U","2026-01-25 02:40:00","어린이집","207750.499013776","445762.808120998","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","23.5","","","",
