"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","유흥주점영업","07_23_02_P","3540000","3540000-102-2026-00001","2025-01-23","","01","영업/정상","01","영업","","","","","070 41412000","353.84","403-821","인천광역시 부평구 부평동 159-44","인천광역시 부평구 경원대로1403번길 6, 4층 (부평동)","21395","(주)세원바이오(질러스타 부평역지점)","2026-01-23 15:44:27","I","2026-01-25 00:20:02","기타","175622.340014431","443320.598106153","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","353.84","","","",
"2","유흥주점영업","07_23_02_P","3290000","3290000-102-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","128.09","614-813","부산광역시 부산진구 개금동 177-277","부산광역시 부산진구 복지로13번길 35, 2층 (개금동)","47323","아크 노래타운","2026-01-23 09:37:59","I","2026-01-25 00:20:02","기타","384207.560147723","185530.21446484","기타","0","0","학교정화(상대)","","","0","0","0","0","0","","0","0","Y","128.09","","","",
"3","유흥주점영업","07_23_02_P","5680000","5680000-102-2001-00003","2001-10-31","","01","영업/정상","01","영업","","","","","041 358 3639","100.60","343-826","충청남도 당진시 송악읍 중흥리 240-1","충청남도 당진시 송악읍 송악로 691","31728","디올7080","2026-01-23 13:18:42","U","2026-01-25 02:40:00","카바레","177366.520675082","382088.039045369","카바레","","","","","","","","","","","","","","Y","100.6","","","",
"4","유흥주점영업","07_23_02_P","3910000","3910029-102-1981-00008","1981-09-30","","01","영업/정상","01","영업","","","","","","140.60","459-120","경기도 평택시 신장동 304-17","경기도 평택시 쇼핑로 13-2 (신장동)","17758","버니","2026-01-23 09:40:48","U","2026-01-25 02:40:00","스텐드바","204458.996202367","397689.139355463","스텐드바","0","0","","","","0","0","0","0","0","","0","0","Y","140.6","","","",
"5","유흥주점영업","07_23_02_P","5420000","5420000-102-1988-00004","1988-06-16","","01","영업/정상","01","영업","","","","","055 6735990","140.84","638-803","경상남도 고성군 고성읍 동외리 287-20","경상남도 고성군 고성읍 중앙로43번길 50, 지하 1층","52942","KARAOKE  TAI  LOC","2026-01-23 15:49:18","U","2026-01-25 02:40:00","룸살롱","320958.508150191","164952.829785497","룸살롱","2","10","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","140.84","","","",
"6","유흥주점영업","07_23_02_P","3700000","3700000-102-2000-00034","2000-06-09","","03","폐업","02","폐업","2026-01-23","","","","052 2276221","247.62","680-817","울산광역시 남구 삼산동 1562-5 번지(지상2층)","울산광역시 남구 삼산로317번길 12-16 (삼산동,번지(지상2층))","44713","둘리","2026-01-23 11:47:31","U","2026-01-25 02:40:00","룸살롱","412384.709510273","229314.633611695","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","247.62","","","",
"7","유흥주점영업","07_23_02_P","4191000","4191000-102-2011-00004","2011-05-04","","01","영업/정상","01","영업","","","","","033 745 2206","289.83","","강원특별자치도 원주시 단계동 853-5 (2층)","강원특별자치도 원주시 북원로 2235-6 (단계동,(2층))","26436","프로스트","2026-01-23 11:21:12","U","2026-01-25 02:40:00","기타","282477.150618431","427486.62048978","기타","0","0","","","","0","0","0","0","0","","0","0","Y","289.83","","","",
"8","유흥주점영업","07_23_02_P","4201000","4201000-102-2001-00017","2001-05-09","","01","영업/정상","01","영업","","","","","033 655 5003","95.57","","강원특별자치도 강릉시 옥천동 272-8","강원특별자치도 강릉시 옥천로 67 (옥천동)","25551","샤인노래공원","2026-01-23 09:17:15","U","2026-01-25 02:40:00","룸살롱","367215.035073687","474725.656328002","룸살롱","1","1","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","95.57","","","",
"9","유흥주점영업","07_23_02_P","3120000","3120000-102-1986-09728","1986-12-23","","01","영업/정상","01","영업","","","","","","539.90","120-809","서울특별시 서대문구 대현동 101-17 지하1층 나호","서울특별시 서대문구 신촌로 155, 지하1층 나호 (대현동)","03766","라운딩","2026-01-23 11:27:39","U","2026-01-25 02:40:00","카바레","194929.750810335","450514.690947083","카바레","0","0","","","","0","0","0","0","0","","0","0","Y","539.9","","","",
"10","유흥주점영업","07_23_02_P","4990000","4990000-102-1997-00003","1997-09-02","","01","영업/정상","01","영업","","","","","061 552 3391","88.14","537-800","전라남도 완도군 완도읍 군내리 1236-20","전라남도 완도군 완도읍 개포로114번길 43-3","59114","뉴 월드","2026-01-23 11:23:39","U","2026-01-25 02:40:00","카바레","176552.512008296","91225.0816722095","카바레","1","2","유흥업소밀집지역","","상수도전용","","","","","","","","","Y","88.14","","","",
"11","유흥주점영업","07_23_02_P","3420000","3420000-102-2003-00025","2003-12-17","","01","영업/정상","01","영업","","","","","053 7819957","237.00","701-827","대구광역시 동구 신천동 319-1","대구광역시 동구 동부로22길 63 (신천동)","41251","축제노래방(행복하소서)","2026-01-23 14:37:50","U","2026-01-25 02:40:00","룸살롱","346905.280079258","264635.878059433","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","237","","","",
"12","유흥주점영업","07_23_02_P","5540000","5540000-102-1998-00002","1998-10-22","","03","폐업","02","폐업","2026-01-23","","","","031 7698809","114.48","464-872","경기도 광주시 곤지암읍 곤지암리 435-32","경기도 광주시 곤지암읍 경충대로 607","12804","비너스","2026-01-23 17:03:50","U","2026-01-25 02:40:00","카바레","230183.746043478","427617.138180075","카바레","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","114.48","","","",
"13","유흥주점영업","07_23_02_P","3220000","3220000-102-2009-00002","2009-02-16","","01","영업/정상","01","영업","","","","","5666651","760.23","135-934","서울특별시 강남구 역삼동 824-7 지하1층, 지상2층","서울특별시 강남구 테헤란로6길 10 (역삼동,지하1층, 지상2층)","06233","도깨비","2026-01-23 17:10:05","U","2026-01-25 02:40:00","룸살롱","202621.086862178","443960.250245403","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","760.23","","","",
"14","유흥주점영업","07_23_02_P","3220000","3220000-102-2009-00003","2009-02-16","","01","영업/정상","01","영업","","","","","02  558 5835","321.99","135-934","서울특별시 강남구 역삼동 824-7 지상3층","서울특별시 강남구 테헤란로6길 10 (역삼동,지상3층)","06233","도깨비","2026-01-23 17:22:57","U","2026-01-25 02:40:00","룸살롱","202621.086862178","443960.250245403","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","321.99","","","",
"15","유흥주점영업","07_23_02_P","3250000","3250000-102-2025-00006","2025-12-02","","01","영업/정상","01","영업","","","","","","191.53","600-807","부산광역시 중구 부평동2가 39-1","부산광역시 중구 비프광장로 7, 지상5층 (부평동2가)","48980","에이스","2026-01-23 19:34:12","U","2026-01-25 02:40:00","기타","384664.149882792","179582.676484563","기타","0","0","","","","0","0","0","0","0","","0","0","Y","191.53","","","",
"16","유흥주점영업","07_23_02_P","3520000","3520000-102-2023-00001","2023-03-14","","01","영업/정상","01","영업","","","","","","155.16","406-835","인천광역시 연수구 옥련동 550-1 팔레스빌딩 일부호","인천광역시 연수구 대암로 19, 팔레스빌딩 지상2층 일부호 (옥련동)","21945","미라클","2026-01-23 10:50:52","U","2026-01-25 02:40:00","룸살롱","169082.769494989","435159.04400887","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","155.16","","","",
"17","유흥주점영업","07_23_02_P","3410000","3410000-102-1999-00002","1999-12-02","","03","폐업","02","폐업","2026-01-23","","","","053 4275816","141.64","700-842","대구광역시 중구 동인동2가 0069-0002 지하1층","대구광역시 중구 동덕로 173 (동인동2가, 지하1층)","41914","사자평","2026-01-23 11:46:13","U","2026-01-25 02:40:00","룸살롱","344788.410884247","264505.700005291","룸살롱","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","141.64","","","",
"18","유흥주점영업","07_23_02_P","3290000","3290000-102-1985-04878","1985-02-27","","01","영업/정상","01","영업","","","","","051 8056662","158.50","614-883","부산광역시 부산진구 당감동 984 지하1층","부산광역시 부산진구 가야대로703번길 6, 지하1층 (당감동)","47261","양궁","2026-01-23 13:39:49","U","2026-01-25 02:40:00","간이주점","386599.076468986","186168.038794384","간이주점","0","0","기타","기타","","0","0","0","0","0","","0","0","Y","158.5","","","",
"19","유흥주점영업","07_23_02_P","3220000","3220000-102-2018-00004","2018-08-09","","01","영업/정상","01","영업","","","","","02  558 5835","319.63","135-934","서울특별시 강남구 역삼동 824-7 4층","서울특별시 강남구 테헤란로6길 10, 4층 (역삼동)","06233","도깨비","2026-01-23 17:30:36","U","2026-01-25 02:40:00","룸살롱","202621.086862178","443960.250245403","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","319.63","","","",
"20","유흥주점영업","07_23_02_P","5350000","5350000-102-2010-00041","2010-12-30","","01","영업/정상","01","영업","","","","","055 324 1231","126.64","621-909","경상남도 김해시 삼방동 182-4 지하1층","경상남도 김해시 활천로267번길 8 (삼방동,지하1층)","50818","초이스노래영상주점","2026-01-23 10:36:00","U","2026-01-25 02:40:00","룸살롱","373658.83545767","195475.148993037","룸살롱","","","주택가주변","","상수도전용","","","","","","","","","Y","126.64","","","",
"21","유흥주점영업","07_23_02_P","4470000","4470000-102-2005-00004","2005-08-23","","01","영업/정상","01","영업","","","","","043 883 0609","136.93","369-903","충청북도 음성군 금왕읍 무극리 358-4","충청북도 음성군 금왕읍 금석로 134","27628","쎄시봉 라이브","2026-01-23 13:59:59","U","2026-01-25 02:40:00","기타","253093.153897517","388492.921339319","기타","0","0","","","","0","0","0","0","0","","0","0","Y","136.93","","","",
"22","유흥주점영업","07_23_02_P","4420000","4420000-102-1986-00001","1986-12-22","","01","영업/정상","01","영업","","","","","043 5437300","111.08","376-801","충청북도 보은군 보은읍 삼산리 99-9","충청북도 보은군 보은읍 삼산로5길 7","28951","37베트남노래클럽","2026-01-23 17:22:58","U","2026-01-25 02:40:00","비어(바)살롱","264243.524874989","331542.479992421","비어(바)살롱","","","","","","","","","","","","","","N","111.08","","","",
"23","유흥주점영업","07_23_02_P","5350000","5350000-102-1999-00091","1999-12-16","","01","영업/정상","01","영업","","","","","055 3249251","118.17","621-916","경상남도 김해시 어방동 1092-12","경상남도 김해시 분성로517번길 5, 2층 (어방동)","50844","조아노래주점","2026-01-23 10:33:46","U","2026-01-25 02:40:00","비어(바)살롱","373096.051523892","194630.704645511","비어(바)살롱","","","","","","","","","","","","","","Y","118.17","","","",
"24","유흥주점영업","07_23_02_P","4490000","5660000-102-2004-00010","2004-06-08","","01","영업/정상","01","영업","","","","","041 9040629","114.26","331-945","충청남도 천안시 서북구 쌍용동 210-8","충청남도 천안시 서북구 차돌들길 7, 1층 114호 (쌍용동)","31180","텐프로노래클럽","2026-01-23 15:19:58","U","2026-01-25 02:40:00","룸살롱","211434.930761789","366244.282453383","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","114.26","","","",
"25","유흥주점영업","07_23_02_P","4490000","5660000-102-2015-00012","2015-11-24","","01","영업/정상","01","영업","","","","","041 5743223","80.20","331-945","충청남도 천안시 서북구 쌍용동 210-9","충청남도 천안시 서북구 차돌들길 7-3, 2층 202호 (쌍용동)","31180","홍콩노래","2026-01-23 15:20:23","U","2026-01-25 02:40:00","룸살롱","211463.948649446","366215.818512729","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","80.2","","","",
"26","유흥주점영업","07_23_02_P","3910000","3910029-102-2002-00012","2002-03-23","","01","영업/정상","01","영업","","","","","6688950","99.80","459-813","경기도 평택시 서정동 818-31","경기도 평택시 특구로19번길 46 (서정동)","17774","도파민","2026-01-23 10:05:49","U","2026-01-25 02:40:00","기타","205326.506708694","396202.261597898","기타","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","99.8","","","",
"27","유흥주점영업","07_23_02_P","3910000","3910000-102-1983-00002","1983-11-19","","01","영업/정상","01","영업","","","","","031 658 5444","83.76","450-826","경기도 평택시 평택동 63-18","경기도 평택시 평택로64번길 21-1 (평택동)","17911","황야2","2026-01-23 13:54:24","U","2026-01-25 02:40:00","기타","207614.796556054","387992.404205487","기타","0","3","유흥업소밀집지역","","상수도전용","","","","","","","","","Y","83.76","","","",
"28","유흥주점영업","07_23_02_P","3910000","3910000-102-2007-00003","2007-02-15","","01","영업/정상","01","영업","","","","","031 6526244","130.98","450-831","경기도 평택시 합정동 731-19 (지하1층)","경기도 평택시 자유로8번길 21-3 (합정동,(지하1층))","17909","왕노래주점","2026-01-23 13:51:02","U","2026-01-25 02:40:00","룸살롱","208020.145280815","387825.893284775","룸살롱","","","","","","","","","","","","","","Y","130.98","","","",
