"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1","식품소분업","07_22_08_P","5190000","5190000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","054 3727788","44.77","714-806","경상북도 청도군 청도읍 덕암리 822-1","경상북도 청도군 청도읍 덕암길 193","38335","효성팜영농조합법인","2026-01-23 17:08:51","I","2026-01-25 00:20:02","식품소분업","357979.54040782","244216.569905667","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","44.77","","","",
"2","식품소분업","07_22_08_P","3690000","3690000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","","681-821","울산광역시 중구 학성동 153-10 대광연립","울산광역시 중구 옥교11길 4, 1층 102호 (학성동, 대광연립)","44526","하우스키핑","2026-01-23 14:20:01","I","2026-01-25 00:20:02","식품소분업","411708.013222114","230918.132202886","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3","식품소분업","07_22_08_P","4070000","4070000-109-2026-00003","2026-01-23","","01","영업/정상","01","영업","","","","","070 78040722","832.43","467-872","경기도 이천시 모가면 진가리 211-2","경기도 이천시 모가면 진상미로1385번길 40, A동, B동","17408","주식회사 프레니쉬","2026-01-23 11:46:22","I","2026-01-25 00:20:02","식품소분업","242286.74386226","408620.474693843","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"4","식품소분업","07_22_08_P","6510000","6510000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","064 7263261","33.00","690-140","제주특별자치도 제주시 영평동 2170-1 JDC스마트빌딩","제주특별자치도 제주시 첨단로 213-3, JDC스마트빌딩 3층 316호 (영평동)","63309","아쿠아그린텍(주)","2026-01-23 09:36:49","I","2026-01-25 00:20:02","식품소분업","160179.219209535","-4648.71536911068","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"5","식품소분업","07_22_08_P","5600000","5600000-109-2025-00017","2025-06-02","","01","영업/정상","01","영업","","","","","","6.00","487-874","경기도 포천시 군내면 용정리 479-1 포천웰플렉스용정산단 237호","경기도 포천시 군내면 용정경제로1길 13-20, 포천웰플렉스용정산단 237호","11154","노원더","2026-01-23 15:07:40","I","2026-01-25 00:20:02","식품소분업","217812.725868337","486733.538685211","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","6","","","",
"6","식품소분업","07_22_08_P","3670000","3670000-109-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","","305-313","대전광역시 유성구 상대동 573 대전도안센트럴아이파크1단지오피스텔 B101,B102,B103호","대전광역시 유성구 상대복용로29번길 9-9, 대전도안센트럴아이파크1단지오피스텔 지하1층 B101,B102,B103호 (상대동)","34201","파머스161 도안점","2026-01-23 18:06:56","I","2026-01-25 00:20:02","식품소분업","","","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"7","식품소분업","07_22_08_P","3030000","3030000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","6.60","133-848","서울특별시 성동구 용답동 51-5","서울특별시 성동구 용답19길 3-1, 2층 B-21호 (용답동)","04804","우주상사","2026-01-23 17:02:11","I","2026-01-25 00:20:02","식품소분업","204481.098687431","451174.365026424","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"8","식품소분업","07_22_08_P","3110000","3110000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","02300 7265","65.61","122-919","서울특별시 은평구 응암동 397-95","서울특별시 은평구 응암로 244 (응암동)","03467","서서울농협 하나로마트응암점","2026-01-23 18:16:57","I","2026-01-25 00:20:02","식품소분업","192728.544700118","454579.048056895","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"9","식품소분업","07_22_08_P","3990000","3990000-109-2026-00004","2026-01-23","","01","영업/정상","01","영업","","","","","","7.00","472-861","경기도 남양주시 진접읍 진벌리 164-3 주2동 일부","경기도 남양주시 진접읍 진벌로 241-12, 주2동 일부","12021","다모아물산","2026-01-23 13:49:51","I","2026-01-25 00:20:02","식품소분업","220168.164385851","470538.491458433","식품소분업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"10","식품소분업","07_22_08_P","3320000","3320000-109-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","33.00","616-818","부산광역시 북구 덕천동 342-7","부산광역시 북구 의성로83번길 54, 1층 (덕천동)","46552","마샤와 곰","2026-01-23 13:51:38","I","2026-01-25 00:20:02","식품소분업","383221.846092055","192352.269528981","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
