사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
COZY,2025-12-18,201252.508004421,450817.329698139,2026-04-26 22:33:07,I,0002,폐업,,2025-12-18 18:08:38,,2018-09-12,0,,서울특별시 중구 신당동 ***-**,301000004920180006,3010000,000,"서울특별시 중구 청구로 **, *층 (신당동)",04589,,03,폐업,,,02-2253-6686
엠펫,2025-01-19,197828.692365032,449638.917481712,2026-04-26 22:33:06,I,0002,폐업,,2025-12-18 16:08:44,,2021-02-08,0,,서울특별시 용산구 후암동 ***-**,302000004920210002,3020000,000,서울특별시 용산구 후암로**길 ** (후암동),04332,,03,폐업,,,
페츠베리머치 카페,2025-04-30,197601.685379703,449037.788561661,2026-04-26 22:33:06,I,0002,폐업,,2026-01-09 13:49:14,,2023-03-16,0,,서울특별시 용산구 남영동 **-*,302000004920230002,3020000,L00,"서울특별시 용산구 한강대로**길 **, *, *층 (남영동)",04352,,03,폐업,,,070-4010-2561
멍멍샵 플러스,,199489.545994127,447671.440527924,2026-04-26 22:33:06,I,0000,정상,,2023-01-13 17:25:13,,2023-01-13,0,,서울특별시 용산구 이태원동 **-*,302000004920230001,3020000,000,"서울특별시 용산구 보광로 **, *호 (이태원동)",04392,,01,영업/정상,,,02-795-0765
플러피캣(fluffy cat),,,,2026-04-26 22:33:06,I,0000,정상,,2023-10-26 09:14:54,,2023-10-26,0,,서울특별시 용산구 이태원동 ***-**,302000004920230004,3020000,000,"서울특별시 용산구 이태원로 ***, *층 (이태원동)",04351,,01,영업/정상,,,
아이뽀라,,195995.273388436,448181.239847058,2026-04-26 22:33:06,I,0000,정상,,2023-12-19 10:35:08,,2023-12-19,0,,서울특별시 용산구 신창동 **-**,302000004920230005,3020000,000,"서울특별시 용산구 효창원로 **-*, *층 (신창동)",04363,,01,영업/정상,,,
멍키즈,,200580.674245336,447632.608371695,2026-04-26 22:33:06,I,0000,정상,,2024-10-24 18:30:19,,2024-10-24,0,,서울특별시 용산구 한남동 ***-*,302000004920240001,3020000,000,"서울특별시 용산구 독서당로 **, ***동 ***호 (한남동)",04410,,01,영업/정상,,,
우리단비랑,,198543.213408389,449086.877142888,2026-04-26 22:33:06,I,0000,정상,,2025-05-08 16:26:28,,2025-05-08,0,,서울특별시 용산구 용산동*가 *-****,302000004920250001,3020000,000,"서울특별시 용산구 소월로**길 **, *층 (용산동*가)",04337,,01,영업/정상,,,
호텔독스,,197308.277067723,448484.960682783,2026-04-26 22:33:06,I,0000,정상,,2025-11-25 09:30:54,,2025-11-25,0,,서울특별시 용산구 문배동 *-* 이안용산프리미어,302000004920250002,3020000,L00,"서울특별시 용산구 청파로 ***, ***~***호 (문배동, 이안용산프리미어)",04315,,01,영업/정상,,,02-1811-7161
코코애견,,207137.911997179,451552.095614422,2026-04-26 22:32:41,I,0000,정상,,2022-12-05 14:37:11,,2018-04-10,0,,서울특별시 광진구 중곡동 ***-**,304000004920180002,3040000,000,서울특별시 광진구 면목로 *** (중곡동),04908,,01,영업/정상,,,02-469-0413
