사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
경기관상어,2025-12-31,208589.363343145,445455.90405262,2026-04-26 22:33:04,I,0002,폐업,,2026-01-21 14:54:56,,2014-11-12,0,,서울특별시 송파구 잠실동 **-*,323000004520140011,3230000,000,"서울특별시 송파구 올림픽로 ***, 롯데마트 지하*층 (잠실동)",05554,,03,폐업,,,02-2066-4730
SHIBASLUV,2025-12-30,210704.00864061,445377.205447926,2026-04-26 22:33:06,I,0002,폐업,,2025-12-31 09:34:48,,2021-08-02,0,,서울특별시 송파구 방이동 ***-* 보람파크빌리지,323000004520210025,3230000,000,"서울특별시 송파구 마천로 *, ***동 *층 ***호 (방이동, 보람파크빌리지)",05640,,03,폐업,,,
아쿠아플러스 홈플러스(잠실점),2026-01-28,209039.148023482,446007.966801057,2026-04-26 22:33:06,I,0002,폐업,,2026-02-04 17:24:42,,2023-04-26,0,,서울특별시 송파구 신천동 *-** SONGPA FUN STADIUM,323000004520230003,3230000,L00,"서울특별시 송파구 올림픽로**가길 **, SONGPA FUN STADIUM B*층 (신천동)",05510,,03,폐업,,,02-3468-8000
통키애견,,207169.472578116,451764.33065101,2026-04-26 22:32:37,I,0002,폐업,,2022-04-28 18:10:44,,2008-02-12,,,서울특별시 광진구 중곡동 ***-*,304000004520090002,3040000,000,서울특별시 광진구 동일로**길 ** (중곡동),04905,,03,폐업,,,02-3409-1374
은평애견백화점,,193211.220659405,457149.350968864,2026-04-26 22:33:06,I,0002,폐업,,2022-04-28 18:11:01,,2008-06-10,,,서울특별시 은평구 불광동 ***-*,311000004520080002,3110000,000,서울특별시 은평구 통일로 ***-* (불광동),,,03,폐업,,,
쿨펫동물병원,,193661.732383169,456379.193899276,2026-04-26 22:33:06,I,0002,폐업,,2022-04-28 18:11:02,,2011-11-04,0,,서울특별시 은평구 대조동 *** 팜스퀘어 *층,311000004520130004,3110000,000,서울특별시 은평구 불광로 ** (대조동),03397,,03,폐업,,,02-350-7272
쿨펫동물병원,,192636.223179119,455316.428545363,2026-04-26 22:33:07,I,0002,폐업,,2022-04-28 18:11:03,,2011-11-01,0,,서울특별시 은평구 역촌동 **-**,311000004520160001,3110000,000,서울특별시 은평구 진흥로 ** (역촌동),03409,,03,폐업,,,
아엠펫,,192961.495459069,456191.757559834,2026-04-26 22:33:07,I,0002,폐업,,2022-04-28 18:11:03,,2016-08-31,0,,서울특별시 은평구 역촌동 **-**,311000004520160006,3110000,000,"서울특별시 은평구 서오릉로 **, *층 (역촌동)",03404,,03,폐업,,,
스윗퍼피,,192220.1539455,457719.753084231,2026-04-26 22:33:07,I,0002,폐업,,2022-04-28 18:11:03,,2017-08-28,0,,서울특별시 은평구 갈현동 ***-*,311000004520170008,3110000,000,서울특별시 은평구 갈현로**길 ** (갈현동),03319,,03,폐업,,,
펫가든 동물병원,,197598.213989563,430907.769943711,2026-04-26 22:00:48,I,0000,정상,,2024-07-28 10:36:05,,2013-06-24,0,,경기도 의왕시 내손동 ***,403000004520130001,4030000,000,경기도 의왕시 계원대학로 * (내손동),,,01,영업/정상,,,031-422-4475
흰둥이네집,,198350.873047234,431495.183518108,2026-04-26 22:00:48,I,0004,말소,,2022-04-28 18:09:19,,2013-10-29,0,,경기도 의왕시 내손동 ***,403000004520130002,4030000,000,경기도 의왕시 내손중앙로 ** (내손동),16028,,04,취소/말소/만료/정지/중지,,,
행복한강아지,,197883.320814488,431892.96613804,2026-04-26 22:00:48,I,0000,정상,,2025-11-13 17:59:55,,2016-04-14,0,,경기도 의왕시 내손동 ***-*,403000004520160001,4030000,000,"경기도 의왕시 내손중앙로 *, 벨포레스퀘어 ***호 (내손동)",16024,,01,영업/정상,,,
한강아쿠아 롯데마트 의왕점,,197598.213989563,430907.769943711,2026-04-26 22:00:48,I,0000,정상,,2025-12-03 17:58:52,,2012-08-10,0,,경기도 의왕시 내손동 *** 롯데마트,403000004520190003,4030000,L00,"경기도 의왕시 계원대학로 *, 롯데마트 *층 (내손동)",16036,,01,영업/정상,,,
잠실준25시동물병원,,208088.558210131,444991.490732515,2026-04-26 22:33:04,I,0000,정상,,2022-09-14 09:32:33,,2008-10-21,0,,서울특별시 송파구 삼전동 **-*,323000004520080006,3230000,000,서울특별시 송파구 석촌호수로 *** (삼전동),05600,,01,영업/정상,,,02-415-7580
몰리스펫샵 코리아퍼피 가든점,,210480.282018702,441833.16323518,2026-04-26 22:33:04,I,0000,정상,,2022-04-28 18:11:01,,2011-07-01,0,,서울특별시 송파구 문정동 *** 가든파이브툴 지하*층,323000004520110003,3230000,L00,"서울특별시 송파구 충민로 **, 지하*층 (문정동, 가든파이브툴)",05840,,01,영업/정상,,,070-8870-8245
아쿠아오리지널,,208589.363343145,445455.90405262,2026-04-26 22:33:04,I,0000,정상,,2022-04-28 18:11:01,,2012-10-10,0,,서울특별시 송파구 잠실동 **-* 롯데마트 B* 수족관,323000004520120011,3230000,000,"서울특별시 송파구 올림픽로 ***, 롯데마트 B* 수족관 (잠실동)",05554,,01,영업/정상,,,
캣마을,,209074.157492629,444171.770337417,2026-04-26 22:33:04,I,0000,정상,,2022-08-09 12:30:40,,2013-06-14,0,,서울특별시 송파구 석촌동 ***-* *층,323000004520130001,3230000,000,"서울특별시 송파구 가락로 **, *층 (석촌동)",05695,,01,영업/정상,,,
해피투개더,,211040.981096136,443471.000018921,2026-04-26 22:33:04,I,0000,정상,,2022-04-28 18:11:02,,2015-08-25,0,,서울특별시 송파구 가락동 ***-** *층,323000004520150006,3230000,000,"서울특별시 송파구 송이로**길 *, *층 (가락동)",05827,,01,영업/정상,,,
