영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,주식회사 골든네이처,건강기능식품유통전문판매업,,191064.320214148,448060.122566707,2026-04-24 22:14:13,I,01,영업,0,,,,,,,,,2026-04-22 11:26:59,2020-07-31,.00,150-045,서울특별시 영등포구 당산동*가 **-* 유경빌딩,N,,3180000-135-2020-00045,,3180000,"서울특별시 영등포구 양평로 **, 유경빌딩 ***호 (당산동*가)",07213,01,영업/정상,건강기능식품유통전문판매업,02-6989-9795,,,
,자가,주식회사 아모리진랩,건강기능식품유통전문판매업,,202162.281625975,444783.30832928,2026-04-24 22:13:43,I,01,영업,4,,,,,,,,,2026-04-22 14:34:23,2026-04-22,4.00,135-545,서울특별시 강남구 논현동 ***-*,N,,3220000-135-2026-00036,,3220000,"서울특별시 강남구 봉은사로*길 *, *층 ****호 (논현동)",06120,01,영업/정상,건강기능식품유통전문판매업,,,,
,,주식회사 산쿄바이오,건강기능식품유통전문판매업,,202503.671679573,446727.727127649,2026-04-24 22:13:43,I,01,영업,69.63,,,,,,,,,2026-04-22 16:25:23,2026-04-22,69.63,135-893,서울특별시 강남구 신사동 ***-*,N,,3220000-135-2026-00037,,3220000,"서울특별시 강남구 논현로***길 **, *층 ***호 (신사동)",06025,01,영업/정상,건강기능식품유통전문판매업,,,,
,,컬러비타,건강기능식품유통전문판매업,,193900.982916081,452701.195217349,2026-04-24 22:13:42,I,01,영업,0,,,,,,,,,2026-04-23 10:14:23,2026-04-23,,120-827,서울특별시 서대문구 연희동 ***-* 홍연아파트,N,,3120000-135-2026-00002,,3120000,"서울특별시 서대문구 홍연*길 *, *동 ***호 (연희동, 홍연아파트)",03696,01,영업/정상,건강기능식품유통전문판매업,,,,
,자가,에이치와이헬스케어,건강기능식품유통전문판매업,,210480.282018702,441833.16323518,2026-04-24 22:13:38,I,01,영업,0,,,,,,,,,2026-04-23 12:09:33,2026-04-22,16.53,138-962,서울특별시 송파구 문정동 *** 가든파이브툴,N,,3230000-135-2026-00007,,3230000,"서울특별시 송파구 충민로 **, 가든파이브툴 제*층 제*-에스**호 (문정동)",05840,01,영업/정상,건강기능식품유통전문판매업,,,,
,,(주)셀렉티카,건강기능식품유통전문판매업,,197918.302255043,434646.387855287,2026-04-24 21:13:32,I,01,영업,0,,,,,,,,,2026-04-23 13:37:26,2025-12-08,360.18,427-100,경기도 과천시 갈현동 *** 디 테크 타워 과천,N,,3970000-135-2025-00003,,3970000,"경기도 과천시 과천대로*길 **, 디 테크 타워 과천 공장A동 ***호 (갈현동)",13840,01,영업/정상,건강기능식품유통전문판매업,02-6242-0228,,,
,자가,가원바이오,건강기능식품유통전문판매업,,218170.620888902,450511.953281232,2026-04-24 21:45:09,I,01,영업,0,,,,,,,,,2026-04-23 11:49:19,2026-04-23,1.65,465-010,경기도 하남시 덕풍동 ***-* 현대지식산업센터 한강미사,N,,4040000-135-2026-00001,,4040000,"경기도 하남시 미사대로 ***, 현대지식산업센터 한강미사 **층 *C**-****호 일부호 (덕풍동)",12925,01,영업/정상,건강기능식품유통전문판매업,,,,
,자가,(주)뉴트리서울,건강기능식품유통전문판매업,,287884.643425157,421600.028134643,2026-04-24 21:13:33,I,01,영업,0,,,,,,,,,2026-04-23 14:16:12,2026-04-23,30.00,,강원특별자치도 원주시 판부면 금대리 ****,N,,4191000-135-2026-00006,,4191000,"강원특별자치도 원주시 판부면 치악로 ****, *층 ***호",26504,01,영업/정상,건강기능식품유통전문판매업,,,,
,,주식회사에이치피오,건강기능식품유통전문판매업,,190613.705840307,448341.565014161,2026-04-24 22:14:13,I,01,영업,0,,,,,,,,,2026-04-22 14:39:56,2013-12-27,,150-867,서울특별시 영등포구 양평동*가 **-*,N,,3180000-135-2013-00008,,3180000,"서울특별시 영등포구 양평로 ***, *층 (양평동*가)",07208,01,영업/정상,건강기능식품유통전문판매업,02-6391-2770,,,
,,(주)메가마트,건강기능식품유통전문판매업,,191227.494870157,437644.047174663,2026-04-24 22:13:36,I,01,영업,0,0,0,0,,,,0,,2026-04-22 15:23:08,2019-05-29,,153-863,서울특별시 금천구 시흥동 ***-** *층,N,,3170000-135-2019-00005,,3170000,"서울특별시 금천구 시흥대로**길 **, *층 (시흥동)",08639,01,영업/정상,건강기능식품유통전문판매업,02-820-8672,,,
