영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,롯데웰푸드(주) 롯데마트 의왕점,위탁급식영업,,197598.213989563,430907.769943711,2026-04-24 03:03:03,U,01,영업,185,,,,,,,,,2026-04-23 15:51:17,2019-01-03,185.00,437-834,경기도 의왕시 내손동 743 롯데마트내 4층 직원식당,N,,4030000-120-2019-00001,,4030000,"경기도 의왕시 계원대학로 7, 롯데마트내 직원식당 4층 (내손동)",16036,01,영업/정상,위탁급식영업,031-470-2521,,,
,,롯데웰푸드 (주)한국철도인재개발원,위탁급식영업,,195769.577328598,423639.383413587,2026-04-24 03:03:03,U,01,영업,1400.19,,,,,,,,,2026-04-23 14:36:09,2024-10-07,"1,400.19",437-825,"경기도 의왕시 월암동 374-18 한국교통대학교, 한국철도공사 인재개발원",N,,4030000-120-2024-00002,,4030000,"경기도 의왕시 철도박물관로 157, 한국교통대학교, 한국철도공사 인재개발원 (월암동)",16106,01,영업/정상,위탁급식영업,1522-0071,,,
,,푸디스트 주식회사 스타필드 하남점,위탁급식영업,,219699.010520355,449270.371200837,2026-04-24 21:43:18,I,01,영업,919,,,,,,,,,2026-04-21 16:42:05,2022-12-30,919.00,465-030,경기도 하남시 신장동 616 스타필드 하남,N,,4040000-120-2022-00002,,4040000,"경기도 하남시 미사대로 750, 지하3층 (신장동)",12942,01,영업/정상,위탁급식영업,,,,
,,롯데웰푸드(주)세우점,위탁급식영업,,177345.182193146,425333.6090317,2026-04-24 21:43:58,I,01,영업,237.8,,,,,,,,,2026-04-22 14:43:23,2012-12-21,237.80,429-851,경기도 시흥시 정왕동 1293-3,N,,4010000-120-2012-00023,,4010000,경기도 시흥시 공단1대로379번안길 29 (정왕동),15076,01,영업/정상,위탁급식영업,02-2629-0405,,,
기타,,(주)아워홈 에스와이티에스군포점,위탁급식영업,,195662.733632277,428041.306688446,2026-04-24 21:13:13,I,01,영업,14.04,,,,,,,,,2026-04-22 16:19:26,2018-03-08,14.04,435-832,경기도 군포시 당정동 319 삼양통상(주) 2층,N,,4020000-120-2018-00002,,4020000,"경기도 군포시 공단로104번길 24, 삼양통상(주) 2층 (당정동)",15847,01,영업/정상,위탁급식영업,02-6966-9285,,,상수도전용
,,롯데웰푸드(주)롯데시티호텔명동점,위탁급식영업,,198876.925292257,451628.15318809,2026-04-24 22:43:23,I,01,영업,117,,,,,,,,,2026-04-22 13:28:38,2022-04-20,117.00,100-220,서울특별시 중구 장교동 74,N,,3010000-120-2022-00004,,3010000,"서울특별시 중구 삼일대로 362, 지하1층 (장교동)",04542,01,영업/정상,위탁급식영업,,,,
,,롯데웰푸드(주) 롯데L7호텔명동점,위탁급식영업,,198780.018679349,451009.773589561,2026-04-24 22:43:23,I,01,영업,86,,,,,,,,,2026-04-22 13:23:53,2022-04-20,86.00,100-861,서울특별시 중구 충무로2가 62-12,N,,3010000-120-2022-00005,,3010000,"서울특별시 중구 퇴계로 137, 지하1층 (충무로2가)",04537,01,영업/정상,위탁급식영업,,,,
,,사조 푸디스트(주) 한국금융연수원점,위탁급식영업,,198400.394546533,453750.817319944,2026-04-24 22:43:21,I,01,영업,714.4,,,,,,,,,2026-04-22 14:39:44,2025-02-28,714.40,110-230,서울특별시 종로구 삼청동 28-1 한국금융연수원 2층,N,,3000000-120-2025-00009,,3000000,"서울특별시 종로구 삼청로 118, 한국금융연수원 2층 (삼청동)",03053,01,영업/정상,위탁급식영업,02-1811-9696,,,
,,사조푸디스트 현대계동빌딩점,위탁급식영업,,198817.289034611,452901.786745273,2026-04-24 03:03:03,U,01,영업,778.95,,,,,,,,,2026-04-23 16:39:57,2025-12-04,756.09,110-793,서울특별시 종로구 계동 140-2 현대빌딩 지하2층,N,,3000000-120-2025-00013,,3000000,"서울특별시 종로구 율곡로 75, 현대빌딩 지하2층 (계동)",03058,01,영업/정상,위탁급식영업,02-2134-7894,,,
,,사조푸디스트 NH농협타워점,위탁급식영업,,,,2026-04-24 22:43:21,I,01,영업,2812.6,,,,,,,,,2026-04-22 17:58:33,2025-12-31,"2,812.60",110-102,서울특별시 종로구 평동 222 NH농협타워 지하2층,N,,3000000-120-2025-00019,,3000000,"서울특별시 종로구 통일로 134, NH농협타워 지하2층 (평동)",03181,01,영업/정상,위탁급식영업,,,,
,,사조푸디스트(주)서울종합방재센터,위탁급식영업,,198960.111373557,450738.34840868,2026-04-24 03:03:03,U,01,영업,340.36,,,,0,,,,,2026-04-23 17:11:38,2005-05-31,340.36,100-250,서울특별시 중구 예장동 6-7 서울시소방재난본부,N,0,3010000-120-2005-00010,,3010000,"서울특별시 중구 퇴계로26길 52, 서울시소방재난본부 (예장동)",04628,01,영업/정상,위탁급식영업,02-778-2744,,,상수도전용
