영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,권뱅푸드,유통전문판매업,2026-04-10,205323.640136444,478686.143370074,2026-04-24 21:46:09,I,02,폐업,0,,,,,,,,,2026-04-21 18:22:19,2021-10-26,52.83,482-050,경기도 양주시 덕계동 102-3 다동 1층 일부,N,,5590000-113-2021-00015,,5590000,경기도 양주시 고덕로139번길 88 (덕계동),11460,03,폐업,유통전문판매업,070-8808-2632,,,상수도전용
,임대,(주)시냇가에심은나무,유통전문판매업,2026-04-23,212918.827385253,480947.372792998,2026-04-24 03:03:03,U,02,폐업,14.5,0,0,0,,,,0,,2026-04-23 15:58:45,2018-08-29,14.50,487-823,"경기도 포천시 소흘읍 송우리 222-61 외3필지, 2층 208호",N,,5600000-113-2018-00005,,5600000,"경기도 포천시 소흘읍 솔모루로109번길 13, 2층 208호",11175,03,폐업,유통전문판매업,070-8666-1112,,,
,임대,(주)대양식품,유통전문판매업,2026-04-10,196198.793634519,481928.251969297,2026-04-24 21:46:09,I,02,폐업,0,1,1,0,,,,0,,2026-04-21 17:39:31,2012-06-15,288.00,482-843,경기도 양주시 광적면 덕도리 1006,N,,5590000-113-2012-00001,,5590000,경기도 양주시 광적면 광적로325번길 165-46,11413,03,폐업,유통전문판매업,,,,상수도전용
,자가,주식회사 올가니카,유통전문판매업,,199785.378293266,448149.82760391,2026-04-24 03:03:03,U,01,영업,0,,,,,,,,,2026-04-23 14:49:10,2017-05-15,219.50,140-893,서울특별시 용산구 한남동 737-23 유니언타운 한남,N,,3020000-113-2017-00003,,3020000,"서울특별시 용산구 이태원로 223-5, 유니언타운 한남 5층 (한남동)",04349,01,영업/정상,유통전문판매업,02-6338-2264,,,
,,주식회사 크리스탈리,유통전문판매업,,196346.474629864,447999.712610216,2026-04-24 23:04:39,I,01,영업,0,,,,,,,,,2026-04-21 17:24:57,2023-02-22,13.20,140-848,서울특별시 용산구 원효로3가 49-8,N,,3020000-113-2023-00004,,3020000,"서울특별시 용산구 원효로 146, 금강프라임빌딩 8층 (원효로3가)",04366,01,영업/정상,유통전문판매업,,,,
,자가,웰오프,유통전문판매업,2026-04-21,203155.595084816,461243.406302567,2026-04-24 22:19:23,I,02,폐업,0,,,,,,,,,2026-04-21 16:29:09,2024-10-02,57.00,132-863,서울특별시 도봉구 쌍문동 75-56 202호,N,,3090000-113-2024-00008,,3090000,"서울특별시 도봉구 해등로17길 84, 202호 (쌍문동)",01437,03,폐업,유통전문판매업,,,,
,임대,(주)이퀄테이블,유통전문판매업,2026-04-22,202789.692329185,454049.551940162,2026-04-24 22:18:57,I,02,폐업,0,,,,,,,,,2026-04-22 16:11:16,2023-10-24,63.67,136-701,서울특별시 성북구 안암동5가 1-2 고려대학교안암캠퍼스,N,,3070000-113-2023-00030,,3070000,"서울특별시 성북구 안암로 145, 고려대학교안암캠퍼스 이공계 산학관 5층 510호 (안암동5가)",02841,03,폐업,유통전문판매업,070-7954-3783,,,
,임대,오케이홈쇼핑,유통전문판매업,,185926.715920448,451634.919975729,2026-04-24 22:19:24,I,01,영업,0,,,,,,,,,2026-04-22 13:22:03,2023-02-06,33.00,157-930,서울특별시 강서구 등촌동 684-2 우리벤처타운 11층 1101호,N,,3150000-113-2023-00007,,3150000,"서울특별시 강서구 강서로 466, 우리벤처타운 11층 1101호 (등촌동)",07573,01,영업/정상,유통전문판매업,,,,
,임대,주식회사 굿모닝센스,유통전문판매업,,185924.874727361,450705.751629243,2026-04-24 03:03:03,U,01,영업,0,,,,,,,,,2026-04-23 14:13:38,2023-05-15,3.30,157-930,서울특별시 강서구 등촌동 672-5 571호,N,,3150000-113-2023-00031,,3150000,"서울특별시 강서구 공항대로 303, 571호 (등촌동)",07591,01,영업/정상,유통전문판매업,,,,
,임대,(주)주당의 비결,유통전문판매업,2026-04-23,191612.815239162,451139.799418823,2026-04-24 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-23 14:04:32,2024-04-12,104.77,121-848,서울특별시 마포구 성산동 274-2 비에스빌딩,N,,3130000-113-2024-00049,,3130000,"서울특별시 마포구 월드컵로32길 22, 비에스빌딩 2층 (성산동)",03965,03,폐업,유통전문판매업,,,,
