영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,롯데쇼핑(주)롯데슈퍼광주점,식품소분업,,220249.720413861,431871.207235517,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 16:44:02,2001-11-12,93.00,464-808,경기도 광주시 태전동 251-17,N,,5540000-109-2001-00010,,5540000,경기도 광주시 태봉로 51 (태전동),12784,01,영업/정상,식품소분업,02-2290-5637,,,
,자가,(주)엔아이에프,식품소분업,,229278.354680387,425131.773747986,2026-04-24 21:14:32,I,01,영업,0,,,,,,,,,2026-04-22 16:26:21,2020-07-17,163.00,464-883,경기도 광주시 도척면 진우리 103-3,N,,5540000-109-2020-00019,,5540000,경기도 광주시 도척면 옛진말길 42-1,12814,01,영업/정상,식품소분업,031-764-3328,,,
,임대,(주)미래바이오텍,식품소분업,2026-04-21,211728.796539422,476945.372990774,2026-04-24 21:45:54,I,02,폐업,0,,,,,,,,,2026-04-21 15:30:30,2021-03-03,13.46,487-822,경기도 포천시 소흘읍 무봉리 512 1층 가동,N,,5600000-109-2021-00004,,5600000,"경기도 포천시 소흘읍 무봉로 112, 가동 1층",11183,03,폐업,식품소분업,031-541-3103,,,상수도전용
,자가,코라커피,식품소분업,2026-04-22,216757.217221137,473716.081862119,2026-04-24 21:45:54,I,02,폐업,37.5,,,,,,,,,2026-04-22 15:02:15,2024-11-07,37.50,487-832,경기도 포천시 내촌면 마명리 351-1 1층,N,,5600000-109-2024-00010,,5600000,"경기도 포천시 내촌면 말울이1길 29-20, 1층",11191,03,폐업,식품소분업,,,,
,자가,싸일러(용산점),식품소분업,,197056.728931087,447077.126289262,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 15:38:24,2021-04-27,20.00,140-882,서울특별시 용산구 한강로3가 63-70,N,,3020000-109-2021-00006,,3020000,"서울특별시 용산구 서빙고로 17, 105동 12호 (한강로3가)",04387,01,영업/정상,식품소분업,,,,
,임대,대유수산(어부의그물질),식품소분업,,199949.268448126,451495.950147582,2026-04-24 23:04:09,I,01,영업,24.04,,,,,,,,,2026-04-21 11:27:10,2022-02-16,24.04,100-310,서울특별시 중구 오장동 44-1,N,,3010000-109-2022-00001,,3010000,"서울특별시 중구 을지로32길 24, 1층 (오장동)",04547,01,영업/정상,식품소분업,,,,
기타,,롯데쇼핑(주) 롯데마트 강변점,식품소분업,,208394.416382167,448165.279999905,2026-04-24 22:17:45,I,01,영업,0,0,0,0,,기타,,0,,2026-04-22 15:17:53,2001-09-24,"4,122.00",143-721,서울특별시 광진구 구의동 546-4 테크노마트 지하2층,N,,3040000-109-2001-00781,,3040000,"서울특별시 광진구 광나루로56길 85, 테크노마트 지하2층 (구의동)",05116,01,영업/정상,식품소분업,02-3424-2500,,,
,,롯데쇼핑(주)롯데슈퍼장안점,식품소분업,,206176.178625746,453248.09724644,2026-04-24 03:03:03,U,01,영업,31.1,0,0,0,,,,0,,2026-04-23 15:55:53,2003-07-23,31.10,130-835,서울특별시 동대문구 장안동 94-27,N,,3050000-109-2003-00010,,3050000,"서울특별시 동대문구 한천로46길 42, 1층 (장안동, 예신프라자)",02516,01,영업/정상,식품소분업,02-2242-5611,,,
,임대,롯데쇼핑(주)롯데슈퍼쌍문점,식품소분업,,203048.669322526,461867.647869631,2026-04-24 22:15:20,I,01,영업,0,0,0,0,,,0,0,,2026-04-21 14:41:34,2007-03-29,6.00,132-858,"서울특별시 도봉구 쌍문동 19 LG트윈빌104호,106호~124호",N,,3090000-109-2007-00006,0,3090000,"서울특별시 도봉구 도당로 10 (쌍문동, LG트윈빌104호,106호~124호)",01394,01,영업/정상,식품소분업,02-2290-5735,,,상수도전용
,,롯데쇼핑(주)롯데슈퍼공릉점,식품소분업,,206952.444113646,457814.529614419,2026-04-24 22:15:08,I,01,영업,0,0,0,0,,,,0,,2026-04-22 16:18:26,2007-04-23,9.22,139-800,서울특별시 노원구 공릉동 238-53,N,,3100000-109-2007-00007,,3100000,"서울특별시 노원구 공릉로 144 (공릉동, 238-53)",01819,01,영업/정상,식품소분업,02-978-3552,,,
,임대,롯데쇼핑(주)롯데슈퍼 방화점,식품소분업,,184102.782470646,452097.370050563,2026-04-24 22:14:35,I,01,영업,0,,,,,,,,,2026-04-22 16:50:43,2009-02-19,16.00,157-210,서울특별시 강서구 마곡동 1463 외2필지,N,,3150000-109-2009-00005,,3150000,"서울특별시 강서구 방화대로34길 83 (마곡동,외2필지)",07597,01,영업/정상,식품소분업,02-2290-5735,,,상수도전용
,자가,주식회사 이랜드리테일 강서점,식품소분업,,185824.428508883,450866.252126246,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 14:51:35,2011-09-20,50.00,157-930,서울특별시 강서구 등촌동 689 NC백화점 강서점 지하1층,N,,3150000-109-2011-00010,,3150000,"서울특별시 강서구 강서로56길 17, 지하1층 (등촌동, NC백화점 강서점)",07584,01,영업/정상,식품소분업,02-2667-9148,,,
,임대,롯데쇼핑(주)롯데슈퍼 서초국제전자센터점,식품소분업,,201501.672660443,442505.573142545,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 14:47:28,2007-11-07,11.50,137-866,서울특별시 서초구 서초동 1445-3 1층 1001호의 일부,N,,3210000-109-2007-00018,,3210000,"서울특별시 서초구 효령로 304, 1층 (서초동, 1001호의 일부)",06720,01,영업/정상,식품소분업,02-3472-5603,,,
,자가,(주)이랜드리테일 엔씨송파점,식품소분업,,210986.460698452,441725.293491662,2026-04-24 03:03:03,U,01,영업,0,,,,,,,,,2026-04-23 16:20:21,2010-05-18,85.00,138-960,서울특별시 송파구 문정동 634 가든파이브라이프,N,,3230000-109-2010-00017,,3230000,"서울특별시 송파구 충민로 66, 가든파이브라이프 킴스클럽 1층 (문정동)",05838,01,영업/정상,식품소분업,02-2157-5000,,,
,임대,사조푸디스트 주식회사,식품소분업,,214761.228719522,449236.409882765,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 10:06:57,2025-03-27,"1,361.09",134-838,서울특별시 강동구 상일동 446-1 우주아케이드,N,,3240000-109-2025-00002,,3240000,"서울특별시 강동구 천호대로213길 18, 우주아케이드 지하1,1층 (상일동)",05291,01,영업/정상,식품소분업,02-2174-2236,,,
,임대,(주)윈플러스마트 동부,식품소분업,,214761.228719522,449236.409882765,2026-04-24 22:18:30,I,01,영업,0,,,,,,,,,2026-04-22 15:31:27,2025-07-17,30.00,134-838,서울특별시 강동구 상일동 446-1 우주아케이드,N,,3240000-109-2025-00007,,3240000,"서울특별시 강동구 천호대로213길 18, 우주아케이드 지1층 (상일동)",05291,01,영업/정상,식품소분업,,,,
,임대,롯데쇼핑 주식회사,식품소분업,,180053.344972882,444507.865626959,2026-04-24 21:14:31,I,01,영업,0,0,0,0,,,,0,,2026-04-22 17:07:55,1996-10-29,165.91,,경기도 부천시 원미구 중동 1140,N,,3860000-109-1996-00004,,3860000,경기도 부천시 원미구 길주로 300 (중동),14548,01,영업/정상,식품소분업,032-320-7016,,,상수도전용
,,주식회사 이랜드리테일 뉴코아부천점,식품소분업,,178411.442079953,444684.405331659,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 17:16:54,2009-09-18,,,경기도 부천시 원미구 상동 539-1 부천터미널(소풍),N,,3860000-109-2009-00027,,3860000,"경기도 부천시 원미구 송내대로 239 (상동, 부천터미널(소풍))",14545,01,영업/정상,식품소분업,032-624-8005,,,
,자가,롯데쇼핑(주)롯데마트수원점,식품소분업,,199673.378589066,418025.547756245,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 14:24:32,2014-11-21,42.57,441-859,"경기도 수원시 권선구 서둔동 296-77 롯데마트,1층",N,,3740000-109-2014-00023,,3740000,"경기도 수원시 권선구 세화로 134, 1층 (서둔동, 롯데마트)",16621,01,영업/정상,식품소분업,031-8066-2211,,,
,,뉴코아아울렛광명점,식품소분업,,189263.01222247,439900.832910796,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 15:51:27,2005-04-25,2.00,423-060,"경기도 광명시 하안동 38 ,지하1층",N,,3900000-109-2005-00006,,3900000,"경기도 광명시 하안로287번길 8 (하안동,,지하1층)",14305,01,영업/정상,식품소분업,02-3397-2335,,,
,,(주)뉴코아아울렛 평촌점,식품소분업,,195607.793974827,431900.704084955,2026-04-24 03:03:03,U,01,영업,0,0,0,0,0,,0,0,,2026-04-23 16:31:20,1999-11-19,69.00,431-812,경기도 안양시 동안구 호계동 1039-3,N,0,3830000-109-1999-00009,0,3830000,경기도 안양시 동안구 동안로 119 (호계동),14073,01,영업/정상,식품소분업,031-380-6601,,,
,,(주)세인,식품소분업,,184983.821159637,428582.377637817,2026-04-24 21:45:59,I,01,영업,0,,,,,,,,,2026-04-21 11:21:49,2023-04-07,183.70,425-430,경기도 안산시 단원구 화정동 61 1층 일부,N,,3930000-109-2023-00007,,3930000,"경기도 안산시 단원구 너비울길 149, 1층 일부 (화정동)",15209,01,영업/정상,식품소분업,031-413-4114,,,
,,(주)롯데쇼핑일산점식품팀,식품소분업,,179812.331183859,462059.506265122,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 15:10:18,2000-11-24,,410-738,경기도 고양시 일산동구 장항동 784 외 2필지 롯데백화점일산점 판매동 지하2층,N,,3960100-109-2000-00014,,3940000,"경기도 고양시 일산동구 중앙로 1283, 지하2층 (장항동, 롯데백화점일산점 판매동)",10401,01,영업/정상,식품소분업,031-909-2803,,,
,자가,롯데쇼핑(주)롯데슈퍼 남양주호평점,식품소분업,,221890.488950617,462213.922454142,2026-04-24 03:03:03,U,01,영업,0,,,,,,,,,2026-04-23 16:52:34,2010-04-28,6.50,472-120,경기도 남양주시 호평동 269-1 외6필지,N,,3990000-109-2010-00012,,3990000,"경기도 남양주시 천마산로 2 (호평동,외6필지)",12141,01,영업/정상,식품소분업,031-593-4340,,,
,,롯데쇼핑(주)롯데슈퍼오산점,식품소분업,,206134.694133401,405121.782352674,2026-04-24 21:44:38,I,01,영업,0,0,0,0,,,,0,,2026-04-21 15:14:06,2009-02-23,5.40,447-802,경기도 오산시 오산동 877-21 1층,N,,4000000-109-2009-00001,,4000000,"경기도 오산시 대원로15번길 17, 1층 (오산동)",18138,01,영업/정상,식품소분업,031-375-5602,,,
,,롯데쇼핑(주) 롯데마트시화점,식품소분업,,176013.580530478,426137.322631345,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 12:17:27,2002-01-15,30.82,429-853,경기도 시흥시 정왕동 1366-4,N,,4010000-109-2002-00003,,4010000,경기도 시흥시 마유로238번길 26 (정왕동),15079,01,영업/정상,식품소분업,031-496-7761,,,
,,나리푸드,식품소분업,,216296.383334247,449539.204582197,2026-04-24 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-23 16:26:51,2013-03-15,28.00,465-170,경기도 하남시 풍산동 244-8,N,,4040000-109-2013-00006,,4040000,"경기도 하남시 안터로 40-17, A1동 1층 104호 일부호 (풍산동)",12984,01,영업/정상,식품소분업,031-791-7795,,,상수도전용
