영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,임대,스마트커피팩토리,식품제조가공업,2026-03-26,205799.192146536,410030.377251019,2026-03-27 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-03-26 14:00:00,2014-10-20,76.55,,경기도 화성시 동탄구 반송동 150-18 1층 일부호,N,,5530000-106-2014-00044,,5530000,"경기도 화성시 동탄구 10용사1길 39, 1층 일부호 (반송동)",18439,03,폐업,식품제조가공업,,,,상수도전용
,자가,(주)바다마음,식품제조가공업,,218699.941842254,480952.055184644,2026-03-27 03:03:03,U,01,영업,236.34,0,4,1,,,0,0,,2026-03-26 10:32:21,2005-11-07,997.93,487-817,경기도 포천시 가산면 우금리 436 외1필지,N,,5600000-106-2005-00024,0,5600000,"경기도 포천시 가산면 우금길 139-10, 1동",11166,01,영업/정상,식품제조가공업,031-544-6065,,,상수도전용
,임대,지피(GP) 성수,기타 식품제조가공업,,205347.503089761,449069.890346501,2026-03-27 03:03:03,U,01,영업,33.5,0,0,0,,,,0,,2026-03-26 15:35:30,2024-04-16,238.71,133-832,서울특별시 성동구 성수동2가 277-43 성수동 아크벨리,N,,3030000-106-2024-00003,,3030000,"서울특별시 성동구 성수이로22길 37, 성수동 아크벨리 지1층 B101호 (성수동2가)",04798,01,영업/정상,기타 식품제조가공업,,,,상수도전용
,,하티 성수,기타 식품제조가공업,,205347.503089761,449069.890346501,2026-03-27 03:03:03,U,01,영업,3.68,,,,,,,,,2026-03-26 15:32:48,2025-02-24,135.25,133-832,서울특별시 성동구 성수동2가 277-43 성수동 아크벨리,N,,3030000-106-2025-00002,,3030000,"서울특별시 성동구 성수이로22길 37, 성수동 아크벨리 B102호 (성수동2가)",04798,01,영업/정상,기타 식품제조가공업,,,,
,,골든 성수,기타 식품제조가공업,,205527.850961464,449006.733678678,2026-03-27 03:03:03,U,01,영업,129.4,,,,,,,,,2026-03-26 17:51:37,2026-01-19,568.50,133-832,서울특별시 성동구 성수동2가 277-35 영진디지털타워,N,,3030000-106-2026-00001,,3030000,"서울특별시 성동구 성수이로22길 57, 영진디지털타워 2층 (성수동2가)",04798,01,영업/정상,기타 식품제조가공업,,,,
,,글로벌푸드시스템,기타 식품제조가공업,,192619.516601738,457318.595371119,2026-03-27 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-26 10:27:01,2005-01-26,182.15,122-801,서울특별시 은평구 갈현동 110-5 (지층),N,,3110000-106-2005-00015,,3110000,"서울특별시 은평구 연서로27길 19, 지층 (갈현동)",03332,01,영업/정상,기타 식품제조가공업,02-354-5002,,,
주택가주변,임대,오향식품,식품제조가공업,,199636.868302673,454517.210546659,2026-03-27 03:03:03,U,01,영업,0,3,6,1,0,기타,10000000,0,,2026-03-26 14:13:38,2000-05-24,196.86,136-821,서울특별시 성북구 성북동 107-1 지하1층,N,0,3070000-106-2000-00724,1760000,3070000,"서울특별시 성북구 성북로 111, 지하1층 (성북동)",02879,01,영업/정상,식품제조가공업,02-747-1094,,,상수도전용
,,들꽃피네,기타 식품제조가공업,2026-03-26,183959.172321938,426242.442181527,2026-03-27 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-03-26 14:49:10,2018-07-12,22.83,425-842,경기도 안산시 단원구 와동 751-6 1층 일부,N,,3930000-106-2018-00013,,3930000,"경기도 안산시 단원구 와동공원로 66, 1층일부 (와동)",15253,03,폐업,기타 식품제조가공업,070-4154-2836,,,
,,(주)에코레시피,기타 식품제조가공업,2026-03-26,189919.310945708,435641.27717849,2026-03-27 03:03:03,U,02,폐업,3.75,,,,,,,,,2026-03-26 14:22:24,2022-12-21,45.66,423-090,경기도 광명시 일직동 514,N,,3900000-106-2022-00007,,3900000,"경기도 광명시 일직로 43, GIDC A동 A411호 (일직동)",14353,03,폐업,기타 식품제조가공업,070-4288-4805,,,
,,이레이노베이션 주식회사,기타 식품제조가공업,2026-03-26,208585.786759111,383157.355170537,2026-03-27 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-26 16:45:29,2022-10-13,243.12,451-805,경기도 평택시 팽성읍 노와리 240-7,N,,3910000-106-2022-00005,,3910000,"경기도 평택시 팽성읍 노와2길 62, 1층",18001,03,폐업,기타 식품제조가공업,031-684-7712,,,상수도전용
