영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
주택가주변,,일미포장마차,분식,2002-12-26,184623.971611347,448665.604885782,2026-05-06 22:38:42,I,02,폐업,17.94,,,,1,기타,,,,2002-04-24 00:00:00,1997-07-25,17.94,158-822,서울특별시 양천구 신월동 29-20,N,0,3140000-101-1997-05190,,3140000,,,03,폐업,분식,02-699-4869,,,상수도전용
기타,,바다,정종/대포집/소주방,2017-05-22,210502.704554941,443698.890682677,2026-05-06 22:54:37,I,02,폐업,85.32,,,,0,기타,,,,2017-06-23 11:10:21,1996-09-25,85.32,138-803,서울특별시 송파구 가락동 81-15 지하1층,N,0,3230000-101-1996-03755,,3230000,"서울특별시 송파구 송이로20길 19, 지하1층 (가락동)",05712,03,폐업,정종/대포집/소주방,02-406-2556,,,상수도전용
주택가주변,,채플린,경양식,2002-04-30,188861.493046605,446226.683789658,2026-05-06 22:37:09,I,02,폐업,120.74,,,,1,기타,,,,2002-01-11 00:00:00,1994-08-24,120.74,158-849,서울특별시 양천구 신정동 129-64,N,0,3140000-101-1994-02642,,3140000,,,03,폐업,경양식,02-0649-5802,,,상수도전용
기타,,원가네칼국수,한식,2007-02-27,213712.684087817,443537.073079802,2026-05-06 22:56:41,I,02,폐업,21,,,,,기타,,,,2003-07-25 00:00:00,2001-08-07,21.00,138-820,서울특별시 송파구 마천동 286-11,N,,3230000-101-2001-16669,,3230000,,,03,폐업,한식,02-430-4503,,,
아파트지역,,깡쏘주,한식,2018-04-13,210567.290238728,443723.614505171,2026-05-06 22:47:31,I,02,폐업,123.31,,,,0,기타,,,,2018-04-16 09:54:59,1989-03-09,123.31,138-803,서울특별시 송파구 가락동 81-5 2층,N,0,3230000-101-1989-05875,,3230000,"서울특별시 송파구 송파대로30길 29, 2층 (가락동)",05712,03,폐업,한식,02-431-3030,,,상수도전용
기타,,올드,호프/통닭,2007-02-09,187883.033087871,447079.400449726,2026-05-06 22:38:40,I,02,폐업,96.75,,,,1,기타,,,,2003-04-03 00:00:00,1997-04-14,96.75,158-860,서울특별시 양천구 신정동 994-1,N,0,3140000-101-1997-05122,,3140000,,,03,폐업,호프/통닭,02-2602-8485,,,상수도전용
주택가주변,,팜스킨,경양식,2002-01-23,206964.839324643,445483.630462662,2026-05-06 22:55:46,I,02,폐업,135.82,,,,,우수,,,,2003-07-21 00:00:00,1998-03-05,135.82,138-861,서울특별시 송파구 잠실동 175-8,N,,3230000-101-1998-08204,,3230000,,,03,폐업,경양식,02-203-5775,,,상수도전용
기타,,통통갈비생고기,한식,2006-10-16,187656.590328634,447100.835392155,2026-05-06 22:44:09,I,02,폐업,99,,,,0,,,,,2004-10-25 00:00:00,2003-11-19,99.00,158-857,서울특별시 양천구 신정동 903-15 예지2003타운102호,N,0,3140000-101-2003-00615,,3140000,,,03,폐업,한식,02-2699-3379,,,상수도전용
,,쁘띠 키친,기타,,209391.855098264,445127.253189688,2026-05-06 23:02:11,I,01,영업,36,,,,,,,,,2024-08-21 15:02:50,2024-08-21,36.00,138-848,서울특별시 송파구 송파동 26,N,,3230000-101-2024-00653,,3230000,"서울특별시 송파구 백제고분로41길 26, 1층 102호 (송파동)",05622,01,영업/정상,기타,,,,
,,뉴앤류식당,한식,,210902.585851354,443435.142993414,2026-05-06 23:02:04,I,01,영업,53,,,,,,,,,2024-01-08 12:47:37,2023-08-23,53.00,138-806,서울특별시 송파구 가락동 117,N,,3230000-101-2023-00630,,3230000,"서울특별시 송파구 중대로12길 20, 1층 101호 (가락동)",05829,01,영업/정상,한식,,,,
