건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,VBS한국비디오영상정보편집연구원,2017-05-04,212027.481158905,446598.591776331,유통관련업,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,,,,2017-05-04 17:07:07,,2002-01-21,134-819,서울특별시 강동구 둔촌동 ***-* 주공아파트 ***-***,CDFF1241072002000001,3240000,,"서울특별시 강동구 양재대로 ****  (둔촌동,주공아파트 ***-***)",,03,폐업,,,,,,
,(주)플레이스테이션월드코리아,2008-10-15,211680.853759912,447125.42728615,유통관련업,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,비디오.DVD.VCD,,,2008-10-15 14:55:47,,2002-03-18,134-890,서울특별시 강동구 성내동 ***-** 화영빌딩지*층,CDFF1241072002000002,3240000,,"서울특별시 강동구 강동대로**길 **  (성내동,화영빌딩지*층)",,03,폐업,,,,,,
,(주)고려디지웍스,2018-06-07,212028.322974846,447588.941427164,유통관련업,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,비디오물 영화 등,330,,2018-06-07 16:00:12,,2008-07-31,,서울특별시 강동구 성내동 ***-** 지하층,CDFF1241072008000001,3240000,,"서울특별시 강동구 양재대로 ****, 지하층 (성내동, 삼진빌딩)",05376,03,폐업,,,,02-488-2301,,
,푸른섬미디어,2011-01-21,211661.070109093,447164.517596783,,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,방송프로그램,15,,2011-01-21 16:30:32,,2009-09-24,,서울특별시 강동구 성내동 ***-** 지층,CDFF1241072009000002,3240000,,"서울특별시 강동구 강동대로**길 **  (성내동,지층)",,03,폐업,,,,,,
,필미디어,2018-12-19,212248.785934039,448106.67643094,,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,"방송물,기업홍보물,광고영상제작,음반제작",109.09,,2018-12-20 09:09:07,,2010-12-02,,서울특별시 강동구 길동 *** 서린빌딩 ***호,CDFF1241072010000002,3240000,,"서울특별시 강동구 양재대로 ****,  ***호 (길동,서린빌딩)",,03,폐업,,,,,,
,인플러스,2018-01-01,211983.475597274,447535.451986039,,비디오물제작업,2026-05-03 22:32:46,I,03,폐업,홍보영상물,50,,2018-01-15 16:35:58,,2011-06-10,,서울특별시 강동구 성내동 *** *층 ***호,CDFF1241072011000003,3240000,,"서울특별시 강동구 풍성로**길 **,  ***호 (성내동,*층)",,03,폐업,,,,070-8238-3840,,
,(주)지인엔터테인먼트,2019-10-30,211460.888794993,450247.514214532,,비디오물제작업,2026-05-03 22:32:47,I,03,폐업,비디오물,1,,2019-10-30 16:42:18,,2010-03-17,,서울특별시 강동구 암사동 ***-* 대원아파트 ****호,CDFF1241072012000003,3240000,,"서울특별시 강동구 고덕로 **, ****호 (암사동, 대원아파트)",05251,03,폐업,,,,34540102,,
,(주)케이디아이티,2020-03-13,210946.646862099,449885.460275687,,비디오물제작업,2026-05-03 22:32:47,I,03,폐업,영상 애니메이션 방송 뉴미디어 및 기타콘텐츠,153.72,,2020-03-13 15:47:46,,2012-12-03,,서울특별시 강동구 암사동 ***-*,CDFF1241072012000005,3240000,,서울특별시 강동구 상암로 *-* (암사동),05242,03,폐업,,,,02-426-4400,,
,미디어메이트,2014-01-27,211127.470386358,447294.872900215,,비디오물제작업,2026-05-03 22:32:47,I,03,폐업,"홍보영상, 플래시 영상",20,,2014-01-27 17:14:09,,2013-02-14,,"서울특별시 강동구 성내동 ***-* 정인빌딩, *층",CDFF1241072013000002,3240000,,서울특별시 강동구 성내로 ** (성내동),,03,폐업,,,,,,
,아침,2022-11-11,211227.294607077,449618.709642208,,비디오물제작업,2026-05-03 22:32:47,I,03,폐업,비디오물,84.3,,2022-11-11 15:45:03,,2019-10-04,,서울특별시 강동구 천호동 ***-* 유원아파트,CDFF1241072019000004,3240000,,"서울특별시 강동구 상암로**길 **, ***동 ***호 (천호동, 유원아파트)",05318,03,폐업,,,,,,
,주식회사 케이스타엔터테인먼트,2021-06-10,212457.577457319,449224.022384123,,비디오물제작업,2026-05-03 22:32:47,I,03,폐업,방송프로그램 제작 등,25,,2021-06-16 11:33:27,,2019-10-17,,서울특별시 강동구 천호동 **-** 백송빌딩,CDFF1241072019000005,3240000,,"서울특별시 강동구 양재대로***길 **, 백송빌딩 *층 (천호동)",05314,03,폐업,,,,02-6925-0012,,
,사람을 담다,2021-12-24,212064.517493659,448889.670754803,,비디오물제작업,2026-05-03 22:32:48,I,03,폐업,광고영화 및 비디오물제작,33.52,,2021-12-24 17:40:58,,2020-06-16,,서울특별시 강동구 천호동 ***-** 드림하우스 천동,CDFF1241072020000006,3240000,,"서울특별시 강동구 천중로**길 **, ***호 (천호동, 드림하우스 천동)",05317,03,폐업,,,,,,
,버드커뮤니케이션,2023-12-22,215278.711932608,452052.025388385,,비디오물제작업,2026-05-03 22:32:48,I,03,폐업,"영화, 컨텐츠, 비디오",62.63,,2023-12-22 11:22:15,,2021-02-01,,서울특별시 강동구 강일동 ** 강동리버스트*단지,CDFF1241072021000002,3240000,,"서울특별시 강동구 아리수로**가길 **, ***동 *층 **호 (강일동, 강동리버스트*단지)",05415,03,폐업,,,,,,
,양씨네,2022-01-21,211688.079486265,447302.221540915,,비디오물제작업,2026-05-03 22:32:48,I,03,폐업,"광고, 영화 및 비디오물",1,,2022-01-23 14:39:49,,2021-06-07,,서울특별시 강동구 성내동 ***-*,CDFF1241072021000011,3240000,,"서울특별시 강동구 풍성로**길 **-*, *층 (성내동)",05403,03,폐업,,,,,,
,크레파스미디어 수도권지사,2025-05-31,213593.137875629,450274.382514974,,비디오물제작업,2026-05-03 22:32:48,I,03,폐업,"광고, 홍보 영상물",19.5,,2025-10-22 13:29:49,,2021-06-23,,서울특별시 강동구 명일동 **-* 고덕역 효성해링턴 타워 더퍼스트,CDFF1241072021000012,3240000,,"서울특별시 강동구 고덕로 ***, 고덕역 효성해링턴 타워 더퍼스트 ***호 (명일동)",05269,03,폐업,,,,,,
,팔미리 스튜디오(8MM STUDIO),2024-01-15,211923.798191239,448280.02970006,,비디오물제작업,2026-05-03 22:32:49,I,03,폐업,관공서 지자체 홍보영상 및 각종 영상 제작,15.04,,2024-01-15 14:43:11,,2023-07-25,,서울특별시 강동구 길동 ***-** 강동투웨니퍼스트,CDFF1241072023000012,3240000,,"서울특별시 강동구 진황도로 **, 강동투웨니퍼스트 ****호 (길동)",05354,03,폐업,,,,,,
,(주)브리즈스토리,,210621.633987432,447388.828322065,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"영상 콘텐츠 및 홍보영상, 교육강연영상 기획 및 촬영/편집",92.54,,2026-03-10 17:52:54,,2026-03-10,,서울특별시 강동구 성내동 *** 재진빌딩,CDFF1241072026000009,3240000,,"서울특별시 강동구 성내로*길 **-**, 재진빌딩 *층 ***호 (성내동)",05398,01,영업/정상,,,,070-4220-0939,,
,주식회사 야심콘텐츠,,211360.305942969,447021.970958815,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,비디오물 제작,16.5,,2026-03-12 16:08:00,,2022-04-29,,서울특별시 강동구 성내동 ***-** 동성빌딩,CDFF1241072026000010,3240000,,"서울특별시 강동구 성안로 **, 동성빌딩 *층 ***호 (성내동)",05402,01,영업/정상,,,,,,
,버드뷰필름,,212828.316145801,450633.424645698,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"홍보, 광고, 중계, 다큐멘터리, 교육, 행사 및 축제 하이라이트 영상 제작",84.91,,2026-04-21 16:32:39,,2026-04-17,,서울특별시 강동구 고덕동 *** 아남아파트 *동 ***호,CDFF1241072026000011,3240000,,"서울특별시 강동구 양재대로 ****, *동 ***호 (고덕동, 아남아파트)",05230,01,영업/정상,,,,,,
,(주)엔티에프 프로젝트,,210871.293674366,448421.092547965,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"영상 제작 서비스업, 광고 영화 및 비디오물 제작업",280,,2026-02-13 16:31:12,,2023-12-20,,서울특별시 강동구 성내동 **-** 브라운스톤천호,CDFF1241072026000005,3240000,,"서울특별시 강동구 천호대로 ****, 브라운스톤천호 ****호 (성내동)",05378,01,영업/정상,,,,,,
