사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
드림 무브,2025-12-23,195385.722601944,447982.919183883,2026-05-03 22:33:12,I,0002,폐업,,2025-12-24 13:33:46,,2024-11-22,0,,서울특별시 용산구 원효로*가 *** 강변삼성아파트,302000005020240002,3020000,000,"서울특별시 용산구 원효로 **, ***동 ***호 (원효로*가, 강변삼성아파트)",04365,,03,폐업,,,
pet18오3704,2026-01-26,195981.203408641,448450.307441413,2026-05-03 22:33:12,I,0002,폐업,,2026-01-26 17:55:57,,2025-04-25,0,,서울특별시 용산구 도원동 ** 도원동삼성래미안,302000005020250005,3020000,000,"서울특별시 용산구 새창로 **, ***동 ****호 (도원동, 도원동삼성래미안)",04354,,03,폐업,,,
펫을 부탁해,2025-12-31,202627.647744396,457852.663344403,2026-05-03 22:43:57,I,0002,폐업,,2025-12-31 14:58:06,,2018-11-13,0,,서울특별시 강북구 미아동 ***-**,308000005020180036,3080000,000,서울특별시 강북구 도봉로**길 **-** (미아동),01159,,03,폐업,,,
pet04나3710,2025-12-30,201092.876477224,457963.135567085,2026-05-03 22:43:59,I,0002,폐업,,2025-12-30 15:54:39,,2022-03-23,0,,서울특별시 강북구 미아동 ***-**** 미건주택,308000005020220002,3080000,000,"서울특별시 강북구 인수봉로 **-*(미아동, 미건주택)",01182,,03,폐업,,,
pet330소7330,2025-12-16,192429.235253467,453162.762649401,2026-05-03 22:46:29,I,0002,폐업,,2025-12-16 15:25:20,,2025-05-21,0,,서울특별시 서대문구 북가좌동 ***-* 더플레이스한양,312000005020250005,3120000,000,"서울특별시 서대문구 증가로 ***, ***호 (북가좌동, 더플레이스한양)",03685,,03,폐업,,,
pet23버5937,2025-12-19,202650.114231926,457749.888855332,2026-05-03 22:44:03,I,0002,폐업,,2025-12-19 11:21:13,,2023-12-11,0,,서울특별시 강북구 미아동 ***-*** 신성젠트리스,308000005020230009,3080000,000,"서울특별시 강북구 도봉로**길 **-**, ***호 (미아동, 신성젠트리스)",01162,,03,폐업,,,
pet142도3038,2026-01-07,201181.484610425,458533.360083302,2026-05-03 22:44:05,I,0002,폐업,,2026-01-08 11:03:45,,2025-03-25,0,,서울특별시 강북구 수유동 ***-***,308000005020250003,3080000,000,서울특별시 강북구 인수봉로**길 **-* (수유동),01105,,03,폐업,,,
pet265루1755,,192028.41586192,452265.952165442,2026-05-03 22:46:29,I,0000,정상,,2026-02-27 15:47:52,,2026-02-27,0,,서울특별시 서대문구 북가좌동 *** DMC 래미안 e편한세상,312000005020260002,3120000,000,"서울특별시 서대문구 수색로 ***, ***동 ****호 (북가좌동, DMC 래미안 e편한세상)",03709,,01,영업/정상,,,
pet69버0660,2026-01-30,212257.795179148,441534.957797015,2026-05-03 22:04:23,I,0002,폐업,,2026-01-30 17:25:53,,2024-05-07,0,,서울특별시 송파구 장지동 *** 위례**단지,323000005020240005,3230000,000,"서울특별시 송파구 위례광장로 ***, ****동 ***호 (장지동, 위례**단지)",05853,,03,폐업,,,
비비안나,2026-01-27,208387.731386412,444450.07678483,2026-05-03 22:04:23,I,0002,폐업,,2026-01-27 11:30:58,,2024-06-27,0,,서울특별시 송파구 삼전동 ***-* 호수빌딩,323000005020240008,3230000,000,"서울특별시 송파구 백제고분로 ***, 호수빌딩 *층 (삼전동)",05585,,03,폐업,,,
